,knode_name,stochastic,observed,subj,node,tag,depends,hidden,subj_idx,response,rt,gain,loss,mean,std,2.5q,25q,50q,75q,97.5q,mc err,map
a_subj.8,a_subj,True,False,True,a_subj.8,(),['subj_idx'],False,8,,,,,2.3727142003834576,0.08782131724473119,2.207252349589326,2.311938684290401,2.369436962009429,2.4307177724893476,2.549482070180043,0.002252839731733333,2.138548939108533
a_subj.9,a_subj,True,False,True,a_subj.9,(),['subj_idx'],False,9,,,,,2.9719802046556034,0.12305108724597333,2.7394038730509034,2.885431890122751,2.9689657741686695,3.052038312157827,3.2261942127990566,0.0026079252543176772,2.320843784096021
a_subj.10,a_subj,True,False,True,a_subj.10,(),['subj_idx'],False,10,,,,,3.5128396368630965,0.13364688057835994,3.2664976710633145,3.418863376305463,3.5077876965058414,3.600811060982691,3.789288455140901,0.002768771512673542,2.701327151121333
a_subj.11,a_subj,True,False,True,a_subj.11,(),['subj_idx'],False,11,,,,,2.131247962746951,0.09314865631898342,1.9517848212332032,2.0674696364438785,2.1296916810146738,2.190911148764071,2.323820144211118,0.0025290544842558843,1.803219838310386
a_subj.12,a_subj,True,False,True,a_subj.12,(),['subj_idx'],False,12,,,,,2.5245787157100286,0.09411048566967391,2.3375236279067426,2.462454227196033,2.525378522048246,2.5867054240366785,2.710931432288106,0.0019389285272511478,2.1657768742784405
a_subj.13,a_subj,True,False,True,a_subj.13,(),['subj_idx'],False,13,,,,,1.9565315919938397,0.08477635440294817,1.7998902273835264,1.8981758204152352,1.954594160152255,2.0109224048371668,2.1302659252538936,0.002376779738773522,1.7454235458162075
a_subj.14,a_subj,True,False,True,a_subj.14,(),['subj_idx'],False,14,,,,,2.227000489508522,0.09331380594929435,2.0545019641862967,2.161043616568246,2.2227418401985717,2.287687294501347,2.4198034393321493,0.0025291490585214976,1.9114098384114302
a_subj.15,a_subj,True,False,True,a_subj.15,(),['subj_idx'],False,15,,,,,2.396865257529105,0.09536301148162304,2.217197672601355,2.3306509671048152,2.392237245494652,2.4600871359560537,2.587703700563918,0.002569783091681336,2.0291877353298977
a_subj.16,a_subj,True,False,True,a_subj.16,(),['subj_idx'],False,16,,,,,2.3108097831724517,0.089929664705572,2.1402172853322705,2.2488698217616765,2.3081114113182966,2.36866452488057,2.4900475907939437,0.0018240151627836592,1.974176582181596
a_subj.17,a_subj,True,False,True,a_subj.17,(),['subj_idx'],False,17,,,,,1.9776070809419244,0.15440005379519667,1.6977756704374853,1.8717461500636339,1.9679254882920536,2.0754714380157715,2.3017933235114754,0.005933050307919409,1.3286901240520883
a_subj.18,a_subj,True,False,True,a_subj.18,(),['subj_idx'],False,18,,,,,2.295357301401938,0.09417186892208466,2.119670020886584,2.230056544065759,2.2910537212855835,2.355061735294243,2.494822324295517,0.0023203438855228732,1.9585357257754494
a_subj.19,a_subj,True,False,True,a_subj.19,(),['subj_idx'],False,19,,,,,2.456043220827145,0.08064882751646506,2.307823383060113,2.39883651693909,2.452697642817497,2.510849514226091,2.6190735232846345,0.0018381456364585064,2.2104792300732314
a_subj.20,a_subj,True,False,True,a_subj.20,(),['subj_idx'],False,20,,,,,2.5717952688225525,0.30930377139392273,2.031677189865264,2.358571747663504,2.5470691839026527,2.755809722106423,3.251323359005041,0.006962768563529208,1.5341344967951878
a_subj.21,a_subj,True,False,True,a_subj.21,(),['subj_idx'],False,21,,,,,1.6987478546614934,0.06477555651547726,1.5711071716212646,1.654328225960537,1.6968868498843852,1.7413283053948698,1.8333115411702519,0.0012136908396202647,1.5493183521200162
a_subj.22,a_subj,True,False,True,a_subj.22,(),['subj_idx'],False,22,,,,,2.018117055512146,0.10501025898970916,1.8223921712988562,1.9477853804094765,2.0126182465341778,2.0870905400717974,2.2368413781760403,0.0032415914645075226,1.5833783405618291
a_subj.23,a_subj,True,False,True,a_subj.23,(),['subj_idx'],False,23,,,,,1.7446675536454677,0.07231711840257911,1.6076025070471225,1.6958023232881008,1.7426924287454797,1.790654592114566,1.8906637720886512,0.0018177083441967643,1.6069104697299808
a_subj.24,a_subj,True,False,True,a_subj.24,(),['subj_idx'],False,24,,,,,1.9063796917649503,0.291561994373446,1.408988409188705,1.699544554782232,1.8798644763840413,2.084231008095368,2.5627873929942426,0.008441978370847909,1.2622227420060979
a_subj.25,a_subj,True,False,True,a_subj.25,(),['subj_idx'],False,25,,,,,1.7053179534967648,0.06444330666722208,1.583604186893726,1.661377246215419,1.7038265016196878,1.7482557082987362,1.836366233688071,0.001414789758884429,1.581898648062134
a_subj.26,a_subj,True,False,True,a_subj.26,(),['subj_idx'],False,26,,,,,2.367554976789048,0.08853131509952866,2.202541552291157,2.3041704716370575,2.3662587211995167,2.427205235663559,2.549295471861086,0.0022410658662655176,2.1105327865965897
a_subj.27,a_subj,True,False,True,a_subj.27,(),['subj_idx'],False,27,,,,,3.1624958244858243,0.13126472901058955,2.9152367609404033,3.0719233740617913,3.1571278563346357,3.2491149659147323,3.425823252722953,0.0033956792118726266,2.5058189659200267
a_subj.28,a_subj,True,False,True,a_subj.28,(),['subj_idx'],False,28,,,,,2.477447654940388,0.09871188801960999,2.2946779942868365,2.4092793663667895,2.4723700790905814,2.541020027515487,2.6907248644946264,0.0028463056683519406,2.1567457948539217
a_subj.29,a_subj,True,False,True,a_subj.29,(),['subj_idx'],False,29,,,,,3.1055863858881407,0.20798266607431237,2.7328780938165247,2.953542641189544,3.098701673207339,3.246633976278363,3.545014263879216,0.005808749077828857,1.965545646916249
a_subj.30,a_subj,True,False,True,a_subj.30,(),['subj_idx'],False,30,,,,,2.3770441069393318,0.11243914551258126,2.1677675099617506,2.300297406352329,2.374422904680176,2.454074142035022,2.5995838096136623,0.0029747471210515588,1.8966765050866898
a_subj.31,a_subj,True,False,True,a_subj.31,(),['subj_idx'],False,31,,,,,1.9498060614134738,0.08285929472415653,1.7967288742498269,1.8925584344215567,1.946217682061186,2.0045666186269155,2.1252759493900406,0.002134721048445095,1.6911191848319471
a_subj.32,a_subj,True,False,True,a_subj.32,(),['subj_idx'],False,32,,,,,1.912864619769097,0.0892702701022062,1.7463306026711862,1.8528616562400664,1.911730334256995,1.9711130007189928,2.097384356976406,0.0022915003691800816,1.611580105364133
a_subj.33,a_subj,True,False,True,a_subj.33,(),['subj_idx'],False,33,,,,,2.5931432750821086,0.13944826258366738,2.3285850444523764,2.495467334584034,2.5917113097657833,2.6865972016951014,2.885903596499328,0.0038105035928449583,1.8706730745442957
a_subj.34,a_subj,True,False,True,a_subj.34,(),['subj_idx'],False,34,,,,,2.4474492878639302,0.09278987518844278,2.2776780378372283,2.3834863717473564,2.4438543422090673,2.508539470079448,2.6431653060246636,0.002083698922500907,2.1603414047072897
a_subj.35,a_subj,True,False,True,a_subj.35,(),['subj_idx'],False,35,,,,,1.8331574771602233,0.07248976507870163,1.6947302221926006,1.7821234791482838,1.8305642880820963,1.882034624460766,1.980549710573317,0.0016385306113198077,1.6710351871275444
a_subj.36,a_subj,True,False,True,a_subj.36,(),['subj_idx'],False,36,,,,,1.9181640369699982,0.11500493884593746,1.7007210806610706,1.839165914488546,1.916794809667682,1.9916214810475046,2.1525282723446133,0.0035657920877417613,1.4541389559194864
a_subj.37,a_subj,True,False,True,a_subj.37,(),['subj_idx'],False,37,,,,,2.2506078682195043,0.08332507952213482,2.095003275590525,2.1926467472953672,2.2482821383920077,2.3041891105856154,2.4233141936744884,0.0020361132974035198,2.0559626612049353
a_subj.38,a_subj,True,False,True,a_subj.38,(),['subj_idx'],False,38,,,,,2.2748663435427,0.09538869377698032,2.096692688545893,2.21174987248145,2.272068685456898,2.335103632581128,2.4758825404160287,0.0022696738781829502,1.865173996939732
a_subj.39,a_subj,True,False,True,a_subj.39,(),['subj_idx'],False,39,,,,,1.6085425377378355,0.05867332946807366,1.4990811169555083,1.5690466225595785,1.6064352050919095,1.6488042645555925,1.7262187139484368,0.0013804260595079716,1.5642104653084712
a_subj.40,a_subj,True,False,True,a_subj.40,(),['subj_idx'],False,40,,,,,2.4376261203015237,0.09405546698643154,2.2618560968523753,2.3743973401209413,2.4361591315422326,2.4968280385247192,2.632846369058994,0.0024766153154934813,2.172606454374097
a_subj.41,a_subj,True,False,True,a_subj.41,(),['subj_idx'],False,41,,,,,2.1759662364897587,0.09521508177372608,2.001851093603059,2.1108058895916133,2.1715516783068605,2.2379522204954037,2.372903600073633,0.002444272285940651,1.8116566980153435
a_subj.42,a_subj,True,False,True,a_subj.42,(),['subj_idx'],False,42,,,,,2.5930490615702118,0.11393621797944886,2.383488612280039,2.5137056517492136,2.5892062533825024,2.671108445214294,2.825974333885269,0.0027487437696067725,2.0431169827016293
a_subj.43,a_subj,True,False,True,a_subj.43,(),['subj_idx'],False,43,,,,,2.3391981974702567,0.08507555382740631,2.1758266801269546,2.2812257749153897,2.33673051234217,2.3932043620694543,2.5168065210836077,0.0018656869178048405,2.1333129936214905
a_subj.44,a_subj,True,False,True,a_subj.44,(),['subj_idx'],False,44,,,,,2.14701992434156,0.09585290831214817,1.9626611945498251,2.0828332417459197,2.1447675009849743,2.2088918760747287,2.3392847979215428,0.002613259980298983,1.8691956537608427
a_subj.45,a_subj,True,False,True,a_subj.45,(),['subj_idx'],False,45,,,,,2.516813578178832,0.10050384928258378,2.331706974496472,2.447363549493049,2.514089752608014,2.5837634679860857,2.7210027163108697,0.002144466421567295,2.204597176775479
a_subj.46,a_subj,True,False,True,a_subj.46,(),['subj_idx'],False,46,,,,,3.0692245809592817,0.20510036112715294,2.708904392836096,2.9300707439173044,3.0562952903096052,3.1960325591672873,3.5249934913096137,0.007839372043967363,2.010316416405101
a_subj.47,a_subj,True,False,True,a_subj.47,(),['subj_idx'],False,47,,,,,2.4381764080159956,0.10358735195336621,2.2396011212493807,2.367914391982557,2.4357190107460682,2.5045356535336243,2.651403160570281,0.00277390637967462,1.9944839289280014
a_subj.48,a_subj,True,False,True,a_subj.48,(),['subj_idx'],False,48,,,,,2.4136201984517403,0.13246837517037585,2.1689569950690726,2.3235201424496563,2.406329788176597,2.495502533930077,2.6861245941608862,0.0036333314932892576,1.6969395348849794
a_subj.49,a_subj,True,False,True,a_subj.49,(),['subj_idx'],False,49,,,,,2.445499566323683,0.09350565240450495,2.2684406056985167,2.381053920944132,2.441759312031523,2.507442811540707,2.6412701344123164,0.0021753174306585847,2.0974116237684215
t,t,True,False,False,t,(),[],False,,,,,,0.4259131643114931,0.015923693588232462,0.3955467741402893,0.41524710476278914,0.42561132339959157,0.4363363478518764,0.4576778132391103,0.00031139031306956554,0.453984362886733
t_std,t_std,True,False,False,t_std,(),[],False,,,,,,0.10857427768561033,0.012672278422117985,0.08728464613043517,0.09957568854516877,0.1072964557304324,0.11632777165582914,0.1364527981533568,0.00029449498741045306,0.11026930894263182
t_rate,t_rate,False,False,False,t_rate,(),[],True,,,,,,,,,,,,,,37.33632673677398
t_shape,t_shape,False,False,False,t_shape,(),[],True,,,,,,,,,,,,,,16.950108506125225
t_subj.1,t_subj,True,False,True,t_subj.1,(),['subj_idx'],False,1,,,,,0.40381680120296903,0.030204012805360433,0.3384055610433257,0.38524515021827993,0.40535501787743394,0.4244998150675665,0.4580054010917241,0.0007788149993088864,0.485747460811044
t_subj.2,t_subj,True,False,True,t_subj.2,(),['subj_idx'],False,2,,,,,0.4507305123695689,0.010847660723124061,0.42607560190014837,0.44423254267150303,0.4518085718618429,0.4586256378612998,0.4684867553111432,0.0002566837742069499,0.47246703741264995
t_subj.3,t_subj,True,False,True,t_subj.3,(),['subj_idx'],False,3,,,,,0.3838875962984748,0.026282222507546874,0.325916015152553,0.36767984400249226,0.3864593403966312,0.4032279300772438,0.42653074143639813,0.0006437805238096569,0.4338246162027454
t_subj.4,t_subj,True,False,True,t_subj.4,(),['subj_idx'],False,4,,,,,0.6105163090292433,0.019598320781880212,0.5694259177709652,0.5981111281232874,0.6121043533052763,0.6243718039781275,0.6440340213160572,0.0005211942810638715,0.6494277221354452
t_subj.5,t_subj,True,False,True,t_subj.5,(),['subj_idx'],False,5,,,,,0.3654202056552376,0.014100703873909862,0.33081934718628364,0.3576790660887268,0.3678352788143479,0.3757164240498398,0.38571364812992615,0.0004962630113257137,0.3631095190468634
t_subj.6,t_subj,True,False,True,t_subj.6,(),['subj_idx'],False,6,,,,,0.36409327823888954,0.010447379312483103,0.34153443995296096,0.3573203003782035,0.364977958011649,0.37168318156854785,0.38176194267289937,0.00038490360453499994,0.3792082634153207
t_subj.7,t_subj,True,False,True,t_subj.7,(),['subj_idx'],False,7,,,,,0.3714840445647669,0.007690587106810057,0.35419917593910744,0.36682167790304143,0.37239884097558795,0.37689884775401433,0.3839281882912767,0.0002970568833609309,0.37151353454803926
t_subj.8,t_subj,True,False,True,t_subj.8,(),['subj_idx'],False,8,,,,,0.3540615829581853,0.020529083884826174,0.30869984036093046,0.34121186054014774,0.35576755520243475,0.3687993051220099,0.38956897976242444,0.0005377714124149156,0.3763943295019198
t_subj.9,t_subj,True,False,True,t_subj.9,(),['subj_idx'],False,9,,,,,0.49056573470942577,0.026342934092239447,0.4321854749204482,0.4741854945795198,0.4940835427231391,0.5097165836930616,0.5334108499659073,0.0007567287377145025,0.5443749238079086
t_subj.10,t_subj,True,False,True,t_subj.10,(),['subj_idx'],False,10,,,,,0.3115582266505785,0.03644644782403216,0.23345841748275772,0.28775358024847864,0.3142986473729766,0.3371872772584608,0.3766833479788647,0.0009141132739524825,0.3935955230695773
t_subj.11,t_subj,True,False,True,t_subj.11,(),['subj_idx'],False,11,,,,,0.5067877725201105,0.019728396408082976,0.4638118546218667,0.49493714205422096,0.5079546820242098,0.5208679023951335,0.5412273541743502,0.0005259373314508404,0.5622723491096647
t_subj.12,t_subj,True,False,True,t_subj.12,(),['subj_idx'],False,12,,,,,0.3453959535172554,0.01865103775111692,0.3041080748137051,0.3336601918122676,0.3470047181664893,0.3586492557632514,0.37839935268748515,0.000519281512081874,0.32638196869115116
t_subj.13,t_subj,True,False,True,t_subj.13,(),['subj_idx'],False,13,,,,,0.4568456149628155,0.016038294693698593,0.4223201512171227,0.4467347531179571,0.4580566791095456,0.4679344416642875,0.48543440995279197,0.000475738653281288,0.4957396465753839
t_subj.14,t_subj,True,False,True,t_subj.14,(),['subj_idx'],False,14,,,,,0.5121079951451136,0.02099880723747749,0.46426057118822334,0.4996642503802166,0.5147518604165101,0.5268032548939124,0.546657567189165,0.0005785279429533032,0.5602893683025145
t_subj.15,t_subj,True,False,True,t_subj.15,(),['subj_idx'],False,15,,,,,0.8617649301056486,0.024115381462466678,0.8089370543424357,0.8465834507787671,0.8637522763662164,0.878744960991716,0.9031984205069656,0.0005963974881895872,0.9137982576489003
t_subj.16,t_subj,True,False,True,t_subj.16,(),['subj_idx'],False,16,,,,,0.37979302647029617,0.016887827544030596,0.34190427876131,0.36965299027619225,0.38133019572136945,0.3918775124268909,0.4074621520245624,0.00039325131464583267,0.41620294300419464
t_subj.17,t_subj,True,False,True,t_subj.17,(),['subj_idx'],False,17,,,,,0.38053723669493444,0.007011434411099878,0.36461247773037253,0.3765171887724996,0.3815105274601458,0.3855282254944692,0.391975510600736,0.000216899897744048,0.3884960806633129
t_subj.18,t_subj,True,False,True,t_subj.18,(),['subj_idx'],False,18,,,,,0.5228150666263196,0.02349666823541714,0.47169199432778763,0.5081288568670869,0.5238770573854794,0.5399163152705577,0.5641429923676871,0.0006149035294169263,0.5878912516589253
t_subj.19,t_subj,True,False,True,t_subj.19,(),['subj_idx'],False,19,,,,,0.19745462108977427,0.028318458306616626,0.1385230093546964,0.17894858870060673,0.1982354270255352,0.21689671325768367,0.25042384617165214,0.0007133863967883595,0.2547600014461257
t_subj.20,t_subj,True,False,True,t_subj.20,(),['subj_idx'],False,20,,,,,0.37924555663087506,0.048224305772762724,0.2650301559209471,0.35092755820684673,0.3864543472404173,0.41500021565770767,0.4507028284325451,0.0017077582568131126,0.39185400729858005
t_subj.21,t_subj,True,False,True,t_subj.21,(),['subj_idx'],False,21,,,,,0.3784827999118079,0.009400680214093602,0.35703758810759395,0.3730030575702975,0.3794143649522281,0.38529158854468953,0.3938368058577247,0.0002607694813599206,0.39420860165001936
t_subj.22,t_subj,True,False,True,t_subj.22,(),['subj_idx'],False,22,,,,,0.37886174462664984,0.005941040038038623,0.36503762664358413,0.37553267141625163,0.3795599602802017,0.3830817225228675,0.38841528440126716,0.00019461767268178472,0.3777924339365579
t_subj.23,t_subj,True,False,True,t_subj.23,(),['subj_idx'],False,23,,,,,0.37421575499944437,0.007875346610747312,0.356636833477998,0.3695200200919127,0.3750310776946282,0.38005046881303695,0.38734262823774546,0.00018119482409788892,0.3888533310162743
t_subj.24,t_subj,True,False,True,t_subj.24,(),['subj_idx'],False,24,,,,,0.3795727710626512,0.017703883150577294,0.33364512329390733,0.37099356502612235,0.38350290458415776,0.392175171281424,0.4025663175357547,0.0006500647704698801,0.3553587371536364
t_subj.25,t_subj,True,False,True,t_subj.25,(),['subj_idx'],False,25,,,,,0.3956280020665768,0.010611215090700928,0.37115633284510496,0.3891393009023326,0.396683288425498,0.4033222021847677,0.4131085608531268,0.0002575379553051389,0.41614123791452273
t_subj.26,t_subj,True,False,True,t_subj.26,(),['subj_idx'],False,26,,,,,0.3970400614962998,0.022497016268129257,0.34987692433677803,0.3828296869791828,0.3987788745518487,0.41302835487372547,0.4370220187018388,0.0005549454693345126,0.43032775125233047
t_subj.27,t_subj,True,False,True,t_subj.27,(),['subj_idx'],False,27,,,,,0.5099329666297799,0.03718618802368122,0.43087305379339663,0.486879183235761,0.5118572223348932,0.5365105037333653,0.5768535056324702,0.0009548579150842,0.6153934532953834
t_subj.28,t_subj,True,False,True,t_subj.28,(),['subj_idx'],False,28,,,,,0.4348599747398466,0.027393778002513282,0.37454450962391284,0.4175334717880347,0.43681580898103356,0.4545749236642988,0.48218608243650873,0.000778166728991164,0.46444674956567794
t_subj.29,t_subj,True,False,True,t_subj.29,(),['subj_idx'],False,29,,,,,0.3510643782731465,0.014126529775968927,0.3196716540956103,0.3423737381919198,0.35272040502394914,0.3613606771326219,0.37394943130415936,0.00045374994941982784,0.35761508200838676
t_subj.30,t_subj,True,False,True,t_subj.30,(),['subj_idx'],False,30,,,,,0.35469051986484906,0.012674236878312218,0.32566001319033233,0.34739721247978766,0.355922453927335,0.36371027606252204,0.3755077676390194,0.00036133384851508207,0.3759826478703011
t_subj.31,t_subj,True,False,True,t_subj.31,(),['subj_idx'],False,31,,,,,0.3769596031443551,0.010085355083451418,0.35392185467858817,0.370962999640367,0.37780998338321026,0.3840959890393604,0.3939255509309536,0.00026849523325768996,0.395240019428222
t_subj.32,t_subj,True,False,True,t_subj.32,(),['subj_idx'],False,32,,,,,0.38060707662672394,0.007661316014748532,0.3636242052782418,0.3759423490521667,0.38145769660988216,0.38612135013723514,0.39350206430230583,0.0002445857573934259,0.3857299920840653
t_subj.33,t_subj,True,False,True,t_subj.33,(),['subj_idx'],False,33,,,,,0.37395191643832915,0.01303341466453619,0.3444323955601579,0.36623588226058934,0.3754210681332266,0.38346097528912737,0.39446661705198227,0.0003993578923601147,0.3932685695468885
t_subj.34,t_subj,True,False,True,t_subj.34,(),['subj_idx'],False,34,,,,,0.3919968110391623,0.019469597438811916,0.34994061140964344,0.3799011395128425,0.3941250991335664,0.4059468685678602,0.4249994218458739,0.0005292323665543324,0.4253287025988805
t_subj.35,t_subj,True,False,True,t_subj.35,(),['subj_idx'],False,35,,,,,0.5655867096511529,0.010610282155023892,0.5417628105858157,0.5593507879466877,0.5666932175613196,0.5731257592327584,0.5828835911591157,0.0002317256840496355,0.5763525650785146
t_subj.36,t_subj,True,False,True,t_subj.36,(),['subj_idx'],False,36,,,,,0.3565071713030272,0.009919561439327587,0.33449086303414705,0.3504054827307066,0.35737085874398156,0.3635933637796587,0.3734924144632521,0.0003549583814028561,0.37920531156090376
t_subj.37,t_subj,True,False,True,t_subj.37,(),['subj_idx'],False,37,,,,,0.7259146472861258,0.02395707070252881,0.6725885550890295,0.7110094614851579,0.7279706043475066,0.7425393436039625,0.7675388559731947,0.0006181974934467555,0.7685757184296427
t_subj.38,t_subj,True,False,True,t_subj.38,(),['subj_idx'],False,38,,,,,0.5042472691029325,0.019363096911961843,0.4600786431037752,0.4928511064119985,0.5061447469856197,0.518293283461843,0.5363988071089821,0.0006472178596100849,0.5429786559128027
t_subj.39,t_subj,True,False,True,t_subj.39,(),['subj_idx'],False,39,,,,,0.5120291026828049,0.009607569389106169,0.49119691153619005,0.5059366444980318,0.5129203978353175,0.5188814262483487,0.5286390480145988,0.00022904971810958552,0.5243445488463864
t_subj.40,t_subj,True,False,True,t_subj.40,(),['subj_idx'],False,40,,,,,0.540961602189205,0.02835251340956939,0.47981568229025684,0.5238197099785378,0.5427448892005523,0.5609541397367129,0.5916628298935248,0.000802430604955974,0.5722779262055058
t_subj.41,t_subj,True,False,True,t_subj.41,(),['subj_idx'],False,41,,,,,0.35898881931106574,0.010562283077494508,0.33539654023115567,0.3527325012313101,0.3601130179709033,0.3666643631637483,0.3764244573177203,0.00033485480910234853,0.3699019321026628
t_subj.42,t_subj,True,False,True,t_subj.42,(),['subj_idx'],False,42,,,,,0.42578055025116135,0.021421875611570943,0.37815876021272066,0.4127025114287279,0.4279558898434206,0.4411763426111732,0.4614554965632142,0.0006297342502454337,0.4768397077067455
t_subj.43,t_subj,True,False,True,t_subj.43,(),['subj_idx'],False,43,,,,,0.3489249345241301,0.020776614306361293,0.3030499131186525,0.3363843417048951,0.35053944237596185,0.36362843305669296,0.38452623818369713,0.0005611719164820751,0.3507971782717369
t_subj.44,t_subj,True,False,True,t_subj.44,(),['subj_idx'],False,44,,,,,0.5292410756661845,0.020449378373167102,0.4862440155433381,0.5162324301350293,0.5304329384900931,0.543281782657845,0.5654770977307986,0.0005142997119901404,0.579819799641608
t_subj.45,t_subj,True,False,True,t_subj.45,(),['subj_idx'],False,45,,,,,0.26450936919399315,0.028874591914150753,0.20261870945804206,0.24630481674091279,0.2659771548543286,0.285320720450159,0.31551090975311014,0.0006337987744660398,0.3032049434799323
t_subj.46,t_subj,True,False,True,t_subj.46,(),['subj_idx'],False,46,,,,,0.3480812781329353,0.021286218170916027,0.30170749090879156,0.3349905967337946,0.34988727044732454,0.3635312764852145,0.38398738421213463,0.0006397400588874374,0.39200649863492815
t_subj.47,t_subj,True,False,True,t_subj.47,(),['subj_idx'],False,47,,,,,0.3840269251444973,0.01123489483486921,0.3581644108805437,0.3776620983455643,0.3854078086913333,0.39201326762920613,0.40234068966781456,0.0002950654428657346,0.39542974028502936
t_subj.48,t_subj,True,False,True,t_subj.48,(),['subj_idx'],False,48,,,,,0.36972119789876323,0.009675239788635806,0.3477629969072104,0.3636754358855899,0.37080170813151464,0.37653942657078027,0.3858827987868194,0.00036419008689133437,0.38498637285053383
t_subj.49,t_subj,True,False,True,t_subj.49,(),['subj_idx'],False,49,,,,,0.476341047204691,0.022745266556202376,0.42902545058200486,0.4619578939399958,0.4781061731250714,0.49250303959255454,0.5157462433362374,0.0006086052401729758,0.5270325139327825
z_trans,z_trans,True,False,False,z_trans,(),[],True,,,,,,,,,,,,,,-0.4965387604353301
z,z,False,False,False,z,(),[],False,,,,,,0.38996346089046763,0.01382811843153325,0.36298544530977883,0.38054972623086986,0.38987342968449906,0.3991950044313528,0.4175803224379534,0.00029580045433750797,0.37835441704847195
z_std,z_std,True,False,False,z_std,(),[],False,,,,,,0.3857780534711923,0.02329833125542377,0.3411624240758282,0.369938308780751,0.3851732643993031,0.4014744169414415,0.43255729840633883,0.0005484619280119011,0.215834078264303
z_tau,z_tau,False,False,False,z_tau,(),[],True,,,,,,,,,,,,,,21.466436993615403
z_subj_trans.1,z_subj_trans,True,False,True,z_subj_trans.1,(),['subj_idx'],True,1,,,,,,,,,,,,,-0.40940709684016874
z_subj_trans.2,z_subj_trans,True,False,True,z_subj_trans.2,(),['subj_idx'],True,2,,,,,,,,,,,,,-0.583860773077923
z_subj_trans.3,z_subj_trans,True,False,True,z_subj_trans.3,(),['subj_idx'],True,3,,,,,,,,,,,,,-0.5702943056379814
z_subj_trans.4,z_subj_trans,True,False,True,z_subj_trans.4,(),['subj_idx'],True,4,,,,,,,,,,,,,-0.2254762474371009
z_subj_trans.5,z_subj_trans,True,False,True,z_subj_trans.5,(),['subj_idx'],True,5,,,,,,,,,,,,,-0.5600663506428228
z_subj_trans.6,z_subj_trans,True,False,True,z_subj_trans.6,(),['subj_idx'],True,6,,,,,,,,,,,,,-0.8388512610077932
z_subj_trans.7,z_subj_trans,True,False,True,z_subj_trans.7,(),['subj_idx'],True,7,,,,,,,,,,,,,-0.9017719347895736
z_subj_trans.8,z_subj_trans,True,False,True,z_subj_trans.8,(),['subj_idx'],True,8,,,,,,,,,,,,,-0.15876988874957745
z_subj_trans.9,z_subj_trans,True,False,True,z_subj_trans.9,(),['subj_idx'],True,9,,,,,,,,,,,,,-0.45750562824457197
z_subj_trans.10,z_subj_trans,True,False,True,z_subj_trans.10,(),['subj_idx'],True,10,,,,,,,,,,,,,-0.40720317197531186
z_subj_trans.11,z_subj_trans,True,False,True,z_subj_trans.11,(),['subj_idx'],True,11,,,,,,,,,,,,,-0.35758512565269834
z_subj_trans.12,z_subj_trans,True,False,True,z_subj_trans.12,(),['subj_idx'],True,12,,,,,,,,,,,,,0.021379711954512996
z_subj_trans.13,z_subj_trans,True,False,True,z_subj_trans.13,(),['subj_idx'],True,13,,,,,,,,,,,,,-0.5315886406239074
z_subj_trans.14,z_subj_trans,True,False,True,z_subj_trans.14,(),['subj_idx'],True,14,,,,,,,,,,,,,-0.5552300840963962
z_subj_trans.15,z_subj_trans,True,False,True,z_subj_trans.15,(),['subj_idx'],True,15,,,,,,,,,,,,,-0.2325891638347259
z_subj_trans.16,z_subj_trans,True,False,True,z_subj_trans.16,(),['subj_idx'],True,16,,,,,,,,,,,,,-0.5154374858406359
z_subj_trans.17,z_subj_trans,True,False,True,z_subj_trans.17,(),['subj_idx'],True,17,,,,,,,,,,,,,-0.8519012878490805
z_subj_trans.18,z_subj_trans,True,False,True,z_subj_trans.18,(),['subj_idx'],True,18,,,,,,,,,,,,,-0.42080653654805267
z_subj_trans.19,z_subj_trans,True,False,True,z_subj_trans.19,(),['subj_idx'],True,19,,,,,,,,,,,,,-0.2761325284836575
z_subj_trans.20,z_subj_trans,True,False,True,z_subj_trans.20,(),['subj_idx'],True,20,,,,,,,,,,,,,-0.23472046658005616
z_subj_trans.21,z_subj_trans,True,False,True,z_subj_trans.21,(),['subj_idx'],True,21,,,,,,,,,,,,,-0.6893573486373548
z_subj_trans.22,z_subj_trans,True,False,True,z_subj_trans.22,(),['subj_idx'],True,22,,,,,,,,,,,,,-0.9625230844596557
z_subj_trans.23,z_subj_trans,True,False,True,z_subj_trans.23,(),['subj_idx'],True,23,,,,,,,,,,,,,-0.6341851323631587
z_subj_trans.24,z_subj_trans,True,False,True,z_subj_trans.24,(),['subj_idx'],True,24,,,,,,,,,,,,,-0.2999171782906958
z_subj_trans.25,z_subj_trans,True,False,True,z_subj_trans.25,(),['subj_idx'],True,25,,,,,,,,,,,,,-0.5806404176270731
z_subj_trans.26,z_subj_trans,True,False,True,z_subj_trans.26,(),['subj_idx'],True,26,,,,,,,,,,,,,-0.10498694871200774
z_subj_trans.27,z_subj_trans,True,False,True,z_subj_trans.27,(),['subj_idx'],True,27,,,,,,,,,,,,,-0.20680272776836403
z_subj_trans.28,z_subj_trans,True,False,True,z_subj_trans.28,(),['subj_idx'],True,28,,,,,,,,,,,,,-0.10057800331110933
z_subj_trans.29,z_subj_trans,True,False,True,z_subj_trans.29,(),['subj_idx'],True,29,,,,,,,,,,,,,-0.7813954807773402
