subj_idx,response,rt,gain,loss 
39,1,1.318466,90,-50
39,0,0.695476,20,-90
39,1,0.800204,90,-40
39,0,1.996693,50,-70
39,0,1.281812,60,-100
39,1,0.979163,90,-10
39,0,1.016759,20,-50
39,0,0.916764,30,-80
39,1,2.596785,20,-70
39,0,1.585998,30,-20
39,1,0.75948,90,-20
39,0,0.693627,10,-90
39,1,1.078943,10,-10
39,0,1.048578,40,-100
39,0,1.26716,80,-40
39,1,1.06219,90,-80
39,1,0.840808,60,-30
39,0,0.660084,80,-20
39,1,0.814883,30,-70
39,1,2.203446,20,-30
39,1,1.416599,80,-10
39,1,1.357552,40,-20
39,0,1.044379,60,-70
39,1,0.72745,100,-50
39,0,0.950794,10,-50
39,0,1.605411,30,-70
39,1,0.874203,50,-20
39,0,1.196431,70,-100
39,1,0.969095,90,-60
39,1,0.863332,90,-10
39,1,0.857203,90,-30
39,0,0.827316,10,-50
39,0,0.799365,70,-80
39,1,1.148686,80,-70
39,1,1.627671,100,-10
39,1,0.815782,100,-70
39,0,0.85205,60,-90
39,0,0.79897,80,-100
39,1,1.107355,100,-100
39,0,1.683489,100,-40
39,0,1.493374,50,-80
39,0,0.918793,80,-90
39,1,1.470828,70,-50
39,1,1.08103,100,-30
39,1,1.011166,70,-70
39,0,1.543477,60,-70
39,1,0.72647,30,-30
39,0,0.893745,50,-100
39,0,0.846302,80,-80
39,1,1.617167,50,-40
39,1,0.989214,30,-10
39,0,1.082679,40,-80
39,0,0.908814,70,-30
39,0,2.39675,80,-50
39,1,0.874287,80,-40
39,1,1.107422,70,-10
39,1,1.428231,70,-20
39,0,0.839881,50,-30
39,1,1.059349,20,-20
39,0,0.789492,10,-80
39,0,0.874221,70,-90
39,1,0.908066,40,-30
39,0,0.92409,40,-70
39,1,0.820219,60,-20
39,1,0.911782,100,-80
39,1,0.991619,100,-50
39,0,0.708928,60,-80
39,0,0.964964,10,-100
39,1,0.699778,90,-70
39,0,0.805041,80,-90
39,0,1.185721,30,-90
39,0,0.751253,20,-100
39,0,2.253893,80,-60
39,0,1.240623,90,-80
39,0,1.403302,90,-60
39,1,0.656143,50,-50
39,1,0.914771,90,-70
39,0,0.826915,30,-50
39,0,1.710123,50,-60
39,1,0.663119,80,-20
39,0,0.713363,60,-100
39,0,0.897859,30,-60
39,1,0.619536,50,-10
39,1,0.830572,30,-20
39,0,1.6665,50,-70
39,1,0.909701,20,-20
40,0,5.206261,30,-70
40,1,5.028128,50,-80
40,0,0.952966,70,-30
40,1,1.615575,60,-40
40,1,1.235923,80,-80
40,0,3.408011,60,-90
40,0,2.477198,20,-100
40,1,3.887104,80,-90
40,1,3.161385,40,-40
40,1,1.400684,60,-50
40,1,1.06958,70,-50
40,1,0.823628,80,-10
40,1,1.139119,100,-90
40,0,1.426356,10,-80
40,1,1.423011,60,-60
40,0,1.874906,10,-70
40,1,2.029266,70,-60
40,0,1.209739,40,-70
40,0,1.494083,40,-90
40,1,3.551712,20,-10
40,1,1.007923,30,-100
40,0,1.04399,70,-20
40,1,1.575252,70,-50
40,0,2.125116,30,-40
40,1,4.877238,50,-40
40,0,1.376248,30,-50
40,1,0.84653,70,-70
40,1,0.969859,60,-50
40,1,1.008342,60,-30
40,1,0.76469,60,-20
40,0,1.434661,10,-90
40,0,3.83806,50,-60
40,1,0.786389,40,-30
40,0,7.391082,10,-40
40,1,1.171307,80,-80
40,0,1.393036,10,-60
40,1,0.950335,60,-10
40,0,1.373781,40,-90
40,0,1.371288,20,-50
40,0,2.449502,50,-70
40,1,2.436096,100,-100
40,0,1.728276,70,-100
40,0,1.079943,40,-80
40,0,1.185926,50,-80
40,0,1.766709,60,-90
40,0,4.461597,30,-40
40,1,0.968905,90,-90
40,1,1.487634,70,-70
40,0,1.096454,70,-100
40,1,3.265247,90,-50
40,1,2.73328,80,-40
40,1,1.213621,90,-70
40,1,1.697596,50,-90
40,0,2.858724,10,-80
40,0,0.957558,10,-30
40,0,1.060069,10,-70
40,1,1.247022,100,-20
40,1,1.121858,90,-40
40,1,0.945112,90,-40
40,0,2.015874,50,-90
40,0,1.628992,20,-90
40,0,1.17685,30,-70
40,1,2.41478,50,-20
40,1,0.79548,30,-30
40,0,1.384195,20,-90
40,1,2.05371,100,-10
40,0,3.264795,10,-100
40,0,1.875563,30,-80
40,1,2.917345,60,-80
40,1,3.102571,30,-20
40,1,1.535555,100,-50
40,1,0.983052,90,-90
40,0,8.293614,20,-100
40,1,2.662982,60,-10
40,0,1.410211,40,-60
40,0,1.590591,50,-100
40,0,1.931525,20,-70
40,0,2.003821,20,-30
40,1,1.09768,30,-20
40,1,1.04367,90,-20
40,0,1.383906,40,-60
40,1,0.885967,100,-70
40,1,1.624115,90,-100
40,1,1.037144,100,-50
40,1,1.049022,40,-20
40,1,1.157273,60,-70
40,1,0.916798,90,-10
40,1,1.629466,100,-80
40,1,0.825119,30,-30
40,1,0.964258,50,-10
40,1,0.76304,20,-20
40,1,0.809698,10,-10
40,1,3.518447,80,-100
40,1,0.91086,70,-40
40,1,1.982915,80,-20
40,0,2.02108,30,-60
40,1,0.784862,90,-10
40,0,1.519105,10,-30
40,1,0.951812,90,-100
40,1,2.455235,80,-20
40,1,1.98015,100,-60
40,0,0.8355,20,-60
40,1,0.800186,40,-10
40,0,0.853527,20,-50
40,1,0.728135,70,-80
40,1,0.799364,100,-10
40,0,1.588912,60,-100
40,1,1.04243,100,-80
40,1,3.517994,40,-30
40,1,1.335463,50,-30
40,1,1.687645,30,-10
40,0,2.864492,40,-70
40,1,0.803871,40,-10
40,1,0.872543,80,-60
40,0,1.170154,50,-100
40,0,1.152072,30,-100
40,1,1.270957,100,-40
40,1,1.128641,100,-30
40,1,0.848098,70,-60
40,0,1.427273,30,-80
40,1,0.927001,70,-90
40,1,1.159217,40,-40
40,1,0.89319,90,-80
40,1,0.942403,50,-10
40,1,1.013357,90,-30
40,0,1.097235,20,-40
40,1,0.810065,30,-10
40,1,1.006944,100,-70
40,1,1.571581,80,-70
40,1,1.073785,50,-20
40,0,1.059901,40,-50
40,0,1.262073,30,-90
40,0,1.072928,20,-40
40,1,1.675025,80,-10
40,1,4.796803,50,-30
40,0,1.523266,60,-70
40,0,0.955028,40,-100
40,0,1.065113,10,-60
40,1,0.963673,100,-100
40,0,2.218501,50,-40
40,1,0.791778,80,-50
40,0,0.94893,10,-90
40,1,2.179899,70,-40
40,1,4.394262,60,-30
40,1,0.68079,50,-50
40,0,1.858099,10,-20
40,0,1.461065,20,-30
40,0,1.335987,20,-80
40,1,1.056293,20,-20
40,0,3.586936,70,-90
40,1,1.144149,100,-20
40,1,1.135768,90,-50
40,0,0.982993,60,-100
40,0,0.917949,40,-100
40,0,1.015332,20,-70
40,1,0.811424,70,-30
40,1,2.063485,100,-40
40,1,2.851126,70,-10
40,0,1.127119,30,-60
40,0,0.895981,20,-60
40,1,3.649963,60,-40
40,0,0.854996,10,-50
40,1,3.594397,80,-50
40,1,0.792706,80,-40
40,1,0.989275,90,-60
40,1,1.882649,20,-10
40,1,3.844345,80,-100
40,1,1.624783,90,-80
40,1,0.844481,100,-90
40,0,2.399873,60,-80
40,1,0.821545,90,-70
40,1,1.041126,60,-60
40,1,1.067676,80,-60
40,1,1.390014,90,-60
40,0,6.146811,50,-60
40,1,2.53602,60,-20
40,0,1.400068,40,-50
40,0,0.925522,30,-90
40,1,0.829378,80,-30
40,1,0.689027,70,-10
40,0,1.162117,10,-20
40,0,1.00887,40,-80
40,1,0.709038,90,-30
40,1,0.853953,90,-20
40,0,0.992073,10,-100
40,1,1.821076,80,-70
40,1,0.832824,100,-60
40,1,1.12484,50,-50
40,1,1.340244,70,-80
40,1,1.603207,100,-30
40,1,1.072148,80,-90
40,0,1.794443,30,-50
40,0,2.031275,50,-70
40,0,1.211208,10,-50
40,0,6.007329,20,-80
40,0,1.745235,10,-40
40,1,0.77659,80,-30
40,1,2.566548,40,-20
40,1,0.717522,70,-20
40,1,0.725384,10,-10
41,0,5.169997,80,-80
41,0,1.390214,50,-80
41,0,0.890656,20,-100
41,0,2.62634,10,-100
41,0,1.221599,40,-70
41,0,1.569011,20,-40
41,0,1.477619,90,-80
41,0,1.36706,10,-30
41,0,0.844293,70,-60
41,1,2.254387,40,-20
41,0,1.400012,50,-100
41,0,0.834948,80,-70
41,0,1.309232,100,-50
41,1,1.868196,90,-30
41,1,1.436841,90,-20
41,0,3.294759,70,-100
41,0,0.815142,90,-90
41,0,0.883161,60,-100
41,1,1.218778,90,-20
41,0,1.205624,20,-100
41,0,1.864965,10,-90
41,1,2.490144,60,-10
41,0,3.794301,90,-60
41,0,0.702268,20,-20
41,0,3.781535,60,-80
41,0,1.851049,90,-40
41,1,1.317206,70,-30
41,0,0.603883,70,-40
41,0,0.944178,60,-40
41,0,0.870941,100,-40
41,0,1.239564,90,-80
41,0,0.785581,50,-80
41,0,0.717908,30,-30
41,0,1.044374,30,-60
41,0,0.758535,20,-20
41,0,0.883757,30,-70
41,0,0.715774,30,-40
41,0,1.027706,60,-70
41,0,0.510547,40,-60
41,0,0.757583,20,-70
41,0,0.626935,60,-100
41,0,0.438222,80,-100
41,1,1.320889,80,-30
41,0,0.552157,60,-40
41,0,0.997889,10,-70
41,0,0.593628,70,-50
41,0,1.525843,40,-30
41,0,4.660679,30,-80
41,1,2.622024,30,-10
41,1,2.52076,80,-10
41,0,4.949819,20,-80
41,1,1.803616,60,-20
41,0,2.334943,10,-30
41,0,1.756692,30,-20
41,1,1.138339,90,-10
41,0,1.016729,10,-60
41,0,0.79575,100,-60
41,0,0.687558,40,-80
41,0,0.648052,80,-80
41,0,0.442254,70,-80
41,0,0.796773,30,-20
41,0,0.673338,20,-50
41,0,0.506835,20,-60
41,0,0.655386,80,-100
41,1,0.864802,80,-10
41,0,0.722047,50,-60
41,0,2.168924,40,-60
41,0,0.637609,40,-70
41,0,0.511137,100,-100
41,0,0.630476,30,-30
41,0,0.561357,70,-80
41,0,1.031627,40,-100
41,1,0.730936,90,-30
41,1,1.041512,70,-20
41,0,0.491482,40,-50
41,1,0.93161,80,-20
41,0,0.794666,20,-90
41,0,0.614882,30,-60
41,1,0.682679,60,-20
41,0,1.546801,90,-40
41,0,0.68934,30,-50
41,0,0.937332,10,-80
41,0,0.639577,90,-100
41,0,0.577669,70,-70
41,1,1.014048,50,-10
41,0,0.729656,100,-40
41,1,1.240852,70,-20
41,0,1.410846,50,-90
41,0,1.446756,40,-80
41,1,1.481043,70,-10
41,0,0.906274,40,-40
41,0,0.681584,50,-70
41,0,0.794364,80,-40
41,0,0.502331,100,-90
41,0,0.502081,10,-40
41,1,1.213941,30,-10
41,0,0.553814,100,-90
41,0,3.230512,70,-30
41,0,1.605406,100,-80
41,0,0.985464,80,-90
41,1,2.422002,50,-20
41,1,1.337195,20,-10
41,0,0.599335,70,-90
41,0,0.555369,100,-70
41,1,1.056695,90,-10
41,0,0.674192,50,-90
41,0,0.746762,60,-70
41,0,0.632588,60,-50
41,0,0.524072,40,-90
41,0,0.482628,30,-80
41,0,0.523995,50,-40
41,0,0.946876,10,-60
41,0,0.488862,90,-60
41,1,1.096676,100,-10
41,0,0.69652,20,-90
41,1,1.7767,80,-30
41,0,1.445805,10,-10
41,0,0.536618,70,-50
41,1,1.158675,40,-10
41,1,2.315823,60,-30
41,0,0.876115,30,-70
41,1,1.827961,100,-20
41,0,0.670767,20,-60
41,0,0.471185,50,-60
41,0,0.455976,100,-70
41,0,0.86544,10,-40
41,0,0.547189,50,-100
41,0,1.018103,100,-30
41,0,0.964582,30,-50
41,0,0.537617,90,-100
41,0,0.680142,100,-60
41,0,0.736475,30,-100
41,0,0.575545,40,-50
41,0,0.628483,30,-40
41,1,0.830473,100,-10
41,0,0.873195,20,-30
41,0,0.914104,80,-60
41,0,0.481432,100,-50
41,0,0.738665,30,-90
41,0,0.480696,100,-80
41,0,0.793853,70,-70
41,0,0.58987,20,-80
41,0,1.178418,50,-30
41,0,0.504054,90,-90
41,0,0.407924,80,-60
41,0,0.603155,10,-50
41,0,0.670493,20,-40
41,0,0.455024,40,-40
41,1,0.954496,40,-10
41,0,0.760426,70,-100
41,0,1.253734,20,-70
41,0,0.631731,10,-20
41,0,0.707081,10,-20
41,0,0.546638,10,-10
41,0,0.808647,10,-80
41,0,0.420432,80,-50
41,0,0.479722,50,-50
41,1,0.945038,50,-10
41,0,0.439324,60,-50
41,0,0.489223,80,-90
41,0,0.849276,20,-30
41,0,0.727751,70,-10
41,0,0.526673,60,-60
41,0,0.757262,40,-100
41,0,0.442738,60,-90
41,0,0.412546,10,-90
41,1,1.048669,80,-20
41,0,1.010586,70,-60
41,0,0.533507,70,-40
41,0,0.731909,60,-80
41,0,0.427132,90,-70
41,1,1.117965,100,-30
41,1,0.972667,100,-20
41,0,0.769384,10,-70
41,1,0.901709,60,-10
41,0,0.733692,70,-90
41,0,1.26055,80,-40
41,0,0.74242,90,-50
41,0,0.892575,10,-100
41,0,0.501259,80,-70
41,0,0.517394,60,-90
41,0,0.644068,20,-10
41,0,0.413996,50,-70
41,0,0.665178,50,-30
41,0,0.550346,100,-100
41,0,0.756294,30,-90
41,1,1.257954,40,-20
41,0,0.707759,20,-50
41,0,0.755058,30,-100
41,0,0.432372,50,-50
41,0,0.410951,50,-40
41,0,0.63845,10,-50
41,0,0.400276,40,-90
41,0,0.809018,40,-30
41,1,1.196928,50,-20
42,0,1.165169,20,-100
42,0,0.91467,20,-100
42,0,4.210091,10,-30
42,1,4.630053,60,-30
42,0,0.712267,50,-100
42,0,5.679796,50,-50
42,1,4.376693,30,-20
42,1,4.069396,90,-50
42,1,0.662696,80,-50
42,1,0.992664,70,-20
42,0,1.149938,80,-90
42,1,0.947361,60,-20
42,0,2.873379,70,-80
42,0,1.986763,70,-40
42,0,1.25594,10,-50
42,0,2.033309,100,-70
42,0,0.883326,40,-80
42,0,1.315554,10,-100
42,0,0.979408,40,-10
42,1,1.816156,70,-10
42,0,0.827467,40,-80
42,0,1.749938,30,-10
42,0,1.107219,90,-50
42,0,1.002844,60,-50
42,1,1.926099,60,-10
42,0,1.092672,80,-40
42,0,0.820778,80,-70
42,0,1.463402,30,-60
42,0,1.200893,50,-20
42,0,2.651852,60,-90
42,0,4.533074,60,-40
42,0,2.019263,10,-30
42,0,0.726865,90,-80
42,0,2.38205,10,-60
42,1,1.634118,100,-10
42,0,4.211898,80,-70
42,0,1.535987,10,-100
42,1,1.133924,100,-20
42,0,1.148695,10,-10
42,0,0.850698,90,-90
42,1,1.571855,90,-20
42,0,3.184627,40,-70
42,0,1.916505,50,-60
42,0,1.715221,40,-90
42,0,1.162779,60,-100
42,0,1.408023,50,-90
42,0,6.419041,60,-30
42,0,0.871168,10,-80
42,1,1.288465,80,-20
42,0,1.634063,30,-10
42,0,1.471245,100,-80
42,1,1.127817,100,-30
42,0,1.845927,90,-60
42,1,1.303958,90,-30
42,0,1.103314,40,-10
42,0,1.910483,70,-80
42,0,1.181966,90,-70
42,0,1.042617,30,-40
42,0,1.660416,20,-50
42,1,1.629957,80,-10
42,0,0.976643,70,-50
42,0,0.876858,30,-50
42,0,0.878407,90,-70
42,0,0.839276,30,-60
42,0,0.857734,30,-30
42,0,1.386992,80,-100
42,1,1.487091,90,-10
42,0,1.031844,60,-60
42,0,0.946607,20,-60
42,0,1.080555,30,-80
42,0,1.065186,50,-20
42,0,1.66655,90,-80
42,0,0.691061,100,-100
42,1,1.531086,90,-40
42,0,0.78639,10,-50
42,0,0.726432,30,-20
42,0,0.98923,20,-30
42,0,1.4898,50,-90
42,1,0.785714,100,-10
42,0,1.117536,60,-80
42,0,1.261253,50,-80
42,0,0.815124,40,-40
42,0,4.45824,90,-100
42,1,1.140429,80,-30
42,0,7.786122,40,-20
42,0,2.734463,30,-90
42,0,1.580545,40,-60
42,0,1.041875,40,-50
42,0,1.571698,40,-30
42,0,1.064316,30,-100
42,0,1.793866,100,-90
42,0,3.766387,50,-40
42,0,1.026979,40,-70
42,0,1.469874,70,-90
42,0,0.926387,90,-60
42,0,1.74896,40,-60
42,0,0.626967,20,-20
42,0,0.974362,30,-70
42,0,0.92293,20,-50
42,0,1.442257,80,-60
42,0,2.253614,50,-60
42,0,1.231101,10,-70
42,0,0.609853,30,-30
42,0,1.405757,10,-20
42,0,1.009683,70,-40
42,1,1.917081,100,-30
42,0,1.01155,20,-70
42,1,1.175729,80,-10
42,1,1.276873,90,-40
42,0,1.16577,60,-70
42,0,1.026984,10,-60
42,0,1.253723,40,-20
42,0,1.439564,50,-80
42,0,0.673715,60,-60
42,0,0.962372,70,-60
42,0,1.224421,10,-20
42,0,0.755788,50,-70
42,0,1.209009,100,-60
42,0,1.421041,50,-100
42,0,1.327669,20,-30
42,1,1.254278,100,-20
42,0,0.744149,50,-50
42,0,0.998325,30,-90
42,1,0.946388,90,-10
42,0,0.624416,50,-30
42,0,0.914921,60,-80
42,0,1.018417,60,-100
42,0,0.772913,70,-90
42,0,1.474322,90,-100
42,0,0.73156,60,-70
42,0,0.6184,20,-40
42,1,1.589024,100,-50
42,0,0.880931,100,-100
42,0,2.073687,30,-80
42,0,0.683061,20,-10
42,0,0.603529,90,-90
42,0,0.679007,20,-60
42,0,0.695715,80,-80
42,0,0.759042,40,-100
42,1,1.349427,100,-40
42,1,2.162714,90,-30
42,0,1.624968,50,-70
42,0,1.267736,10,-70
42,0,0.540219,20,-10
42,0,0.603034,40,-40
42,0,0.878333,70,-100
42,0,1.047473,60,-90
42,0,1.186335,80,-90
42,0,0.934324,10,-90
42,0,0.628312,10,-40
42,0,0.758625,10,-40
42,0,1.100253,100,-90
42,0,0.588098,100,-60
42,0,0.512732,20,-20
42,1,2.064811,90,-20
42,0,0.690209,70,-70
42,0,0.562267,70,-70
42,0,0.583652,70,-60
42,0,1.052271,60,-40
42,0,0.789496,20,-90
42,0,1.737592,80,-30
42,0,1.904252,80,-80
42,0,1.471369,70,-30
42,0,1.712082,70,-30
42,0,1.824222,20,-80
42,0,1.074842,20,-40
42,0,0.87539,30,-70
42,0,0.604734,70,-10
42,0,1.248271,10,-10
42,0,4.505988,30,-50
42,0,1.529498,80,-40
42,0,1.047972,40,-50
42,0,0.858223,40,-100
42,0,0.707594,50,-10
42,0,0.754882,40,-30
42,0,0.880149,60,-50
42,0,0.673306,60,-20
42,1,1.370193,80,-20
42,0,0.871408,10,-90
42,0,1.072152,20,-70
42,0,1.985319,40,-90
42,0,0.861317,50,-40
42,0,0.942819,20,-80
42,0,1.541906,80,-50
42,0,2.332087,80,-60
42,0,0.91459,10,-80
42,0,0.681983,30,-40
42,0,1.482751,50,-10
42,0,1.403277,20,-90
42,0,0.927396,70,-50
42,1,1.966128,100,-40
42,0,0.963338,100,-70
42,0,1.425369,30,-100
42,0,2.571875,80,-100
42,1,2.185188,60,-10
42,1,1.684788,100,-50
42,1,1.693203,70,-20
42,0,1.16476,70,-100
42,0,1.810591,50,-30
42,0,1.278132,100,-80
43,0,4.921349,40,-100
43,0,2.761057,10,-40
43,0,2.214961,90,-20
43,0,1.138577,60,-90
43,1,2.480314,70,-50
43,1,3.081711,50,-60
43,1,1.346557,100,-30
43,0,2.840238,50,-80
43,0,1.994485,20,-50
43,1,2.246443,70,-100
43,1,7.80058,60,-40
43,0,0.97174,80,-100
43,1,5.696884,50,-40
43,1,0.960897,50,-40
43,0,0.79054,60,-80
43,0,1.378377,50,-50
43,0,1.055137,30,-60
43,0,1.392522,100,-80
43,1,1.284459,40,-20
43,1,1.444255,50,-50
43,0,1.806874,10,-60
43,1,2.13036,80,-10
43,0,2.40106,40,-60
43,1,1.276271,80,-50
43,0,2.700773,30,-50
43,0,3.236097,60,-90
43,0,2.76609,50,-80
43,0,1.508216,30,-60
43,0,2.379066,20,-100
43,0,7.359439,70,-80
43,1,1.269118,70,-50
43,1,2.165747,50,-10
43,1,1.283505,90,-70
43,1,0.617083,40,-30
43,0,0.729098,10,-100
43,1,1.214859,90,-70
43,1,0.7864,60,-20
43,1,0.446369,20,-60
43,1,0.512397,60,-30
43,1,0.743658,20,-50
43,1,0.818858,100,-80
43,1,1.222163,80,-80
43,0,1.273668,80,-80
43,1,1.179482,80,-70
43,1,2.216344,90,-10
43,0,3.003547,90,-50
43,1,1.855017,100,-20
43,0,1.504985,20,-90
43,0,0.944204,50,-90
43,1,0.878306,40,-20
43,1,1.831406,100,-40
43,0,1.066745,60,-100
43,0,2.852026,20,-90
43,1,2.061478,10,-10
43,1,3.726873,60,-10
43,0,0.780714,30,-100
43,1,1.041669,70,-70
43,1,4.387222,80,-40
43,0,2.542848,100,-100
43,1,3.604585,30,-10
43,1,0.904139,90,-40
43,0,1.383602,30,-90
43,1,0.76284,100,-50
43,1,0.87211,80,-20
43,0,1.240881,10,-70
43,1,1.698902,50,-10
43,0,1.434722,30,-80
43,1,0.765307,10,-10
43,0,1.018649,40,-90
43,1,1.093425,60,-10
43,1,1.789565,60,-70
43,1,0.746733,50,-30
43,0,0.968748,70,-90
43,1,1.269966,20,-70
43,1,0.830911,30,-70
43,0,0.761319,80,-90
43,1,0.582884,70,-10
43,1,2.371362,90,-90
43,1,1.528141,100,-70
43,0,1.038636,70,-80
43,1,1.312631,80,-10
43,1,1.00066,60,-70
43,1,1.293368,60,-40
43,1,0.700859,100,-30
43,1,0.964712,30,-20
43,1,0.962737,90,-60
43,0,1.176564,70,-70
43,1,1.39746,70,-30
43,1,2.249362,20,-10
43,1,0.715942,90,-20
43,0,0.883262,10,-80
43,1,1.051482,20,-20
43,0,1.084135,30,-100
43,1,1.034601,90,-30
43,0,1.172664,10,-90
43,1,0.593025,70,-60
43,0,0.877433,40,-100
43,1,0.541896,40,-40
43,1,1.211776,10,-20
43,1,0.759886,90,-60
43,0,0.717434,20,-100
43,1,0.460119,80,-40
43,1,1.061223,20,-20
43,1,0.999445,30,-30
43,0,1.019836,10,-90
43,1,0.470468,40,-30
43,1,1.17604,40,-10
43,1,1.084461,100,-100
43,1,1.213241,100,-50
43,1,1.384696,20,-60
43,1,0.660732,70,-60
43,0,0.678578,10,-80
43,0,0.975372,10,-100
43,0,0.819866,10,-40
43,1,1.134659,50,-20
43,0,0.764725,40,-80
43,0,0.77808,30,-90
43,1,0.814517,70,-30
43,1,0.969399,100,-60
43,1,0.582713,100,-90
43,0,0.994722,20,-70
43,0,0.894535,30,-70
43,0,1.150478,80,-100
43,1,1.172515,20,-80
43,1,1.673761,60,-50
43,1,0.731189,50,-30
43,1,0.953996,70,-10
43,1,0.703835,70,-20
43,1,2.735286,10,-50
43,1,1.26937,100,-10
43,0,0.853784,100,-90
43,1,0.975965,30,-40
43,1,3.252523,100,-70
43,1,0.645688,60,-30
43,1,1.223968,80,-70
43,1,3.395034,40,-50
43,1,2.543224,50,-70
43,1,0.597018,60,-20
43,1,0.689802,20,-40
43,1,0.802677,50,-70
43,1,0.910547,40,-60
43,1,0.877947,60,-50
43,1,0.695084,60,-60
43,1,3.117056,80,-60
43,1,0.819928,30,-20
43,1,0.63526,10,-70
43,0,0.765035,60,-80
43,1,6.170041,30,-10
43,1,2.559651,70,-40
43,1,0.717099,90,-30
43,0,1.124246,90,-90
43,1,1.971198,90,-50
43,1,0.576606,40,-10
43,1,0.445814,20,-30
43,0,1.255874,70,-100
43,1,1.00107,100,-10
43,1,0.772593,80,-30
43,1,0.552963,70,-20
43,1,0.598328,60,-60
43,1,1.114264,90,-40
43,1,0.873808,90,-10
43,1,1.139014,20,-80
43,1,0.713083,50,-90
43,0,1.168449,90,-100
43,1,1.540942,30,-50
43,0,0.851045,40,-90
43,1,0.764453,100,-60
43,1,0.76173,80,-50
43,1,1.087188,10,-50
43,1,1.231176,90,-80
43,1,1.657611,10,-30
43,1,0.714983,40,-70
43,1,0.882459,10,-30
43,0,1.274878,60,-100
43,1,1.083626,80,-20
43,0,1.1318,70,-90
43,1,1.329085,90,-100
43,1,1.415585,40,-50
43,1,0.859078,40,-80
43,1,0.980482,70,-40
43,1,1.664898,30,-40
43,0,0.802463,50,-100
43,1,1.53422,20,-40
43,1,0.828247,50,-60
43,1,0.830918,40,-70
43,0,1.97749,80,-90
43,1,1.34287,100,-40
43,1,1.869439,30,-30
43,1,1.734375,90,-80
43,0,1.004942,50,-100
43,1,1.129487,20,-30
43,1,0.744204,10,-60
44,1,2.126741,90,-30
44,0,2.998027,30,-50
44,0,8.24221,90,-80
44,1,1.820804,70,-40
44,0,1.424249,60,-50
44,1,4.538829,70,-50
44,0,1.705359,80,-80
44,0,2.696716,10,-90
44,1,4.40881,20,-10
44,0,1.892316,80,-90
44,0,1.812814,20,-40
44,1,2.360172,40,-20
44,0,3.532976,10,-50
44,0,1.892061,70,-90
44,1,1.379951,80,-20
44,0,1.416965,70,-100
44,0,1.32413,20,-50
44,1,1.171376,50,-10
44,1,1.976227,70,-10
44,0,1.044839,10,-60
44,1,2.430593,100,-30
44,1,3.817403,30,-20
44,0,1.052124,30,-50
44,0,1.237043,40,-60
44,0,1.015572,90,-90
44,0,1.082838,10,-40
44,1,2.170863,100,-60
44,0,2.240549,10,-70
44,0,2.47524,30,-20
44,1,1.228235,90,-30
44,0,1.327465,70,-90
44,0,1.174209,70,-60
44,0,0.819405,50,-50
44,0,0.910255,90,-100
44,0,1.941554,40,-60
44,0,1.219966,80,-70
44,1,1.150835,100,-50
44,0,1.019944,30,-80
44,0,0.910662,20,-20
44,1,1.686199,90,-60
44,0,1.65411,100,-90
44,0,1.095333,50,-70
44,0,1.327207,40,-30
44,1,2.149817,90,-50
44,1,1.387057,70,-10
44,0,0.895902,40,-80
44,1,1.048216,60,-20
44,1,1.290589,90,-40
44,1,0.987353,50,-10
44,0,0.990956,20,-30
44,0,2.947192,90,-70
44,0,1.114034,40,-80
44,1,3.673978,70,-50
44,0,1.002286,50,-60
44,1,1.038014,60,-20
44,0,0.928554,20,-90
44,0,0.951879,70,-80
44,0,0.925866,40,-70
44,0,0.80485,60,-90
44,0,1.056039,70,-80
44,0,0.856616,100,-100
44,1,1.042565,70,-30
44,0,1.124424,60,-90
44,0,1.355148,20,-100
44,0,1.064521,20,-60
44,0,0.931215,60,-80
44,0,1.866494,40,-30
44,1,0.955347,90,-10
44,1,1.416506,20,-10
44,1,5.067896,90,-70
44,1,1.348539,90,-40
44,1,1.066687,80,-30
44,0,0.971234,10,-30
44,0,0.863789,10,-10
44,1,1.113077,100,-20
44,1,0.809079,80,-50
44,1,1.37324,60,-40
44,0,0.89844,20,-80
44,0,0.706656,90,-90
44,1,0.850417,60,-10
44,1,1.667759,80,-60
44,1,2.973005,50,-40
44,0,0.945946,40,-50
44,0,0.767882,30,-30
44,0,1.940369,80,-70
44,1,1.154581,80,-60
44,1,0.799963,80,-10
44,0,0.907292,60,-100
44,0,1.178595,10,-100
44,1,1.991298,50,-20
44,1,1.251228,90,-60
44,0,0.812555,70,-60
44,0,0.839869,40,-70
44,0,1.041804,10,-30
44,0,0.699667,60,-60
44,0,1.739778,100,-80
44,1,1.018619,100,-50
44,1,1.173333,40,-20
44,0,0.73047,80,-80
44,0,1.033143,10,-20
44,0,1.35518,50,-100
44,0,1.385058,20,-70
44,0,3.58116,40,-50
44,0,0.913718,30,-90
44,0,0.841659,50,-60
44,0,0.6839,60,-70
44,0,0.891594,30,-100
44,0,0.963883,20,-70
44,1,1.025814,50,-20
44,0,0.893026,40,-40
44,1,0.749938,40,-10
44,0,0.810817,80,-90
44,0,0.934296,50,-40
44,1,1.085152,70,-40
44,1,0.83724,80,-20
44,1,0.687026,100,-40
44,0,0.75094,50,-100
44,0,0.636556,20,-20
44,0,0.822323,40,-90
44,1,1.321056,80,-50
44,0,0.703807,100,-90
44,0,0.759254,20,-30
44,0,1.188449,30,-100
44,0,1.320254,40,-100
44,1,1.150993,100,-40
