,knode_name,stochastic,observed,subj,node,tag,depends,hidden,subj_idx,response,rt,gain,loss,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_gain_std,v_gain_std,True,False,False,v_gain_std,(),[],False,,,,,,0.008495222839486775,0.001045973231941406,0.006649436739828373,0.007745860132186356,0.008413565191878749,0.009178647832701746,0.01074929095648935,2.713640155012683e-05
v_gain_tau,v_gain_tau,False,False,False,v_gain_tau,(),[],True,,,,,,,,,,,,,
v_gain_subj.1,v_gain_subj,True,False,True,v_gain_subj.1,(),['subj_idx'],False,1,,,,,0.01799297635929583,0.0021257065778958273,0.013875143291736535,0.01653933644612945,0.0180354264336427,0.019448801255685978,0.02208366113842656,8.756768536837247e-05
v_gain_subj.2,v_gain_subj,True,False,True,v_gain_subj.2,(),['subj_idx'],False,2,,,,,0.021290474231782732,0.0030539904586866545,0.015582236357883996,0.019116032196688126,0.021275708627787538,0.023384302694618102,0.02735821935954138,0.00012530696119562428
v_gain_subj.3,v_gain_subj,True,False,True,v_gain_subj.3,(),['subj_idx'],False,3,,,,,0.006989382254690522,0.002014963421597028,0.0029939253827656,0.0056507927172460195,0.006997572442380157,0.008313019263391614,0.010926472494246792,8.259143043422466e-05
v_gain_subj.4,v_gain_subj,True,False,True,v_gain_subj.4,(),['subj_idx'],False,4,,,,,0.030506318590158336,0.0027842771061364693,0.024874327716410162,0.02867211549096393,0.030560107331739896,0.032360355447198626,0.03599523117478422,0.00010711282050308751
v_gain_subj.5,v_gain_subj,True,False,True,v_gain_subj.5,(),['subj_idx'],False,5,,,,,0.009762665346838215,0.004601307948841517,0.0008627591184242932,0.0067386570875703974,0.009652010271482424,0.012897213033738905,0.018706062976104235,0.0001408257161130898
v_gain_subj.6,v_gain_subj,True,False,True,v_gain_subj.6,(),['subj_idx'],False,6,,,,,0.010141505614668552,0.0029687894217433532,0.004393063734600473,0.008162814473759342,0.010191823906445716,0.012211029045747085,0.015815647953135357,0.00012674691650420164
v_gain_subj.7,v_gain_subj,True,False,True,v_gain_subj.7,(),['subj_idx'],False,7,,,,,0.012494887101391437,0.003291559293732922,0.0061223885692392455,0.010258900649575936,0.012490576490493484,0.014741888455152702,0.019002150481141497,0.00014633162324936762
v_gain_subj.8,v_gain_subj,True,False,True,v_gain_subj.8,(),['subj_idx'],False,8,,,,,0.025182620317782702,0.0026457063409273387,0.020306882581752776,0.023384460519825432,0.02506300807648601,0.026944651752945335,0.030760977364993263,9.602109924096405e-05
v_gain_subj.9,v_gain_subj,True,False,True,v_gain_subj.9,(),['subj_idx'],False,9,,,,,0.008874817201408687,0.001965245210100592,0.005172941813981732,0.007491244383033667,0.008827750614754885,0.010246924530192492,0.01274706999022417,7.410725287396233e-05
v_gain_subj.10,v_gain_subj,True,False,True,v_gain_subj.10,(),['subj_idx'],False,10,,,,,0.0032642285024494385,0.0016027479520679408,-7.079622025032636e-05,0.002206983428059091,0.0032927092531699845,0.004400954442384052,0.006361423889775998,6.755490682660222e-05
v_gain_subj.11,v_gain_subj,True,False,True,v_gain_subj.11,(),['subj_idx'],False,11,,,,,0.01804813184306029,0.0026715283489267346,0.012834514864724887,0.016212560218186896,0.018048377751200842,0.01991856855040219,0.02326963781263766,0.00011130447675395063
v_gain_subj.12,v_gain_subj,True,False,True,v_gain_subj.12,(),['subj_idx'],False,12,,,,,0.020214464042957344,0.002317401650045177,0.01568503365748327,0.018622350947441985,0.020251017970126056,0.021761459852659964,0.02482269974999178,8.962772807606957e-05
v_gain_subj.13,v_gain_subj,True,False,True,v_gain_subj.13,(),['subj_idx'],False,13,,,,,0.03012079470148669,0.002958906900107962,0.024290786300163434,0.028098388765317266,0.03018787956974797,0.03209669514148181,0.03604053153321991,0.00012894111265723455
v_gain_subj.14,v_gain_subj,True,False,True,v_gain_subj.14,(),['subj_idx'],False,14,,,,,0.017617931900770337,0.0023626637814174924,0.012930369042532107,0.016087499881323006,0.01764617639747736,0.01927509238575289,0.022047055244707302,9.77664391324507e-05
v_gain_subj.15,v_gain_subj,True,False,True,v_gain_subj.15,(),['subj_idx'],False,15,,,,,0.0179098670731601,0.002392667439341105,0.01332043473105491,0.01626003934993002,0.01788364036826462,0.01951975499812637,0.022701789674993963,0.0001081357101644911
v_gain_subj.16,v_gain_subj,True,False,True,v_gain_subj.16,(),['subj_idx'],False,16,,,,,0.009783353806650517,0.0024005241899070395,0.005185220701243827,0.008129306997326259,0.009749305183523745,0.011406724551962424,0.01451220237811127,9.888120776987543e-05
v_gain_subj.17,v_gain_subj,True,False,True,v_gain_subj.17,(),['subj_idx'],False,17,,,,,0.01281899173585322,0.0038903592159675216,0.005427092444304816,0.010142353939163077,0.012711053269620758,0.015398491862957121,0.020667937600601646,0.0001711519059767627
v_gain_subj.18,v_gain_subj,True,False,True,v_gain_subj.18,(),['subj_idx'],False,18,,,,,0.014956379599461039,0.0022984244085895097,0.010556209274426263,0.013373037326821033,0.0149495584302002,0.01652919769466054,0.019510580928373895,9.70655376539583e-05
v_gain_subj.19,v_gain_subj,True,False,True,v_gain_subj.19,(),['subj_idx'],False,19,,,,,0.00044042555759864443,0.002144084745992615,-0.0037428667211758956,-0.0009981869067653831,0.0004328754357581866,0.001875909459196065,0.004676556680561799,9.297899928619488e-05
v_gain_subj.20,v_gain_subj,True,False,True,v_gain_subj.20,(),['subj_idx'],False,20,,,,,0.0070091362147961045,0.0064905199775352265,-0.006501136114199869,0.0027673859649882705,0.007140042452194642,0.011493098010207009,0.019038227291599118,0.00018561065791335195
v_gain_subj.21,v_gain_subj,True,False,True,v_gain_subj.21,(),['subj_idx'],False,21,,,,,0.009382107216887864,0.0029916049509366677,0.0035794393519361437,0.007350413465032792,0.009325143252219177,0.011345307587360078,0.015393150257075263,0.00011292172210254825
v_gain_subj.22,v_gain_subj,True,False,True,v_gain_subj.22,(),['subj_idx'],False,22,,,,,0.007855535814448845,0.0029454449518715622,0.0019628050666846827,0.005931122529879705,0.007954886908211624,0.009851381011718618,0.013519509980746539,0.00010667141873588529
v_gain_subj.23,v_gain_subj,True,False,True,v_gain_subj.23,(),['subj_idx'],False,23,,,,,0.013279602207147466,0.0030509292104017875,0.007325389279164298,0.011195872036056943,0.013256727772679541,0.01530957849151434,0.019291184575163434,0.0001044014592452579
v_gain_subj.24,v_gain_subj,True,False,True,v_gain_subj.24,(),['subj_idx'],False,24,,,,,0.005558100629191097,0.006990733108529751,-0.008302446447092666,0.0008299206988722097,0.005669077886458845,0.010304224102329035,0.019166793807576937,0.0001736186053893201
v_gain_subj.25,v_gain_subj,True,False,True,v_gain_subj.25,(),['subj_idx'],False,25,,,,,0.015075999271511637,0.003049434691320163,0.008923938761801207,0.013031274460392957,0.015184201768954003,0.017176139180812157,0.02078689325725077,0.00011387600244196778
v_gain_subj.26,v_gain_subj,True,False,True,v_gain_subj.26,(),['subj_idx'],False,26,,,,,0.02666616482890353,0.002626904247242225,0.02133794866402965,0.02491023737039817,0.02672600279007399,0.028480986530960994,0.031572985648897524,0.00011153560157744261
v_gain_subj.27,v_gain_subj,True,False,True,v_gain_subj.27,(),['subj_idx'],False,27,,,,,0.023045838269832163,0.002192308121891301,0.018687489345194173,0.021574509201146844,0.023016144348061315,0.024484541951061103,0.027462078141594282,0.00010466368139842978
v_gain_subj.28,v_gain_subj,True,False,True,v_gain_subj.28,(),['subj_idx'],False,28,,,,,0.0215064780350504,0.002340197029277572,0.01709303172491464,0.019912098180392433,0.02143692461012722,0.023015845051875632,0.02637643525656401,0.00010467246112416497
v_gain_subj.29,v_gain_subj,True,False,True,v_gain_subj.29,(),['subj_idx'],False,29,,,,,0.006366819876608341,0.002303218222466953,0.0018775895749070688,0.004778716822620353,0.006364723732111546,0.007962089866628231,0.010870142048012567,0.00010013315328634655
v_gain_subj.30,v_gain_subj,True,False,True,v_gain_subj.30,(),['subj_idx'],False,30,,,,,0.014398067738271124,0.002511166896450976,0.00941725398435552,0.012721144049191202,0.014407182980106733,0.01607443009716699,0.019411307282651162,9.30537083984477e-05
v_gain_subj.31,v_gain_subj,True,False,True,v_gain_subj.31,(),['subj_idx'],False,31,,,,,0.032632179934948186,0.0032455136775741892,0.02647699548364266,0.030375013063035312,0.03255080896485114,0.034837595714625774,0.03918929958730347,0.00016344534349133896
v_gain_subj.32,v_gain_subj,True,False,True,v_gain_subj.32,(),['subj_idx'],False,32,,,,,0.01686000478791564,0.0031606506326519513,0.010685566899620398,0.01470940494909198,0.01688181489250712,0.018967755425155892,0.02304933660658522,0.00010788351720225305
v_gain_subj.33,v_gain_subj,True,False,True,v_gain_subj.33,(),['subj_idx'],False,33,,,,,0.010147269197888716,0.0026603748438065516,0.005090465313154567,0.008272684781589736,0.010137080260354628,0.012012658633656723,0.015282077237018465,0.00011355763867485287
v_gain_subj.34,v_gain_subj,True,False,True,v_gain_subj.34,(),['subj_idx'],False,34,,,,,0.009327641865960157,0.002221935210935544,0.0050911266416838645,0.00775074516760814,0.009256546597172507,0.010866751494702606,0.0137866325342061,8.840329180176595e-05
v_gain_subj.35,v_gain_subj,True,False,True,v_gain_subj.35,(),['subj_idx'],False,35,,,,,0.02234482225286542,0.002820538229564283,0.016818639029856045,0.020423470136552734,0.022312904960964566,0.024289538575267684,0.027886794870691428,0.00010671393081558625
v_gain_subj.36,v_gain_subj,True,False,True,v_gain_subj.36,(),['subj_idx'],False,36,,,,,0.014194941855037937,0.0031363925827940274,0.008106878169947006,0.0120445720685747,0.014219163904759604,0.016399352349837342,0.02021604989822131,0.00012645406693067958
v_gain_subj.37,v_gain_subj,True,False,True,v_gain_subj.37,(),['subj_idx'],False,37,,,,,0.017457974146905305,0.002337922268290134,0.012849897053182582,0.01585487593180134,0.0174412327725548,0.019050871182927462,0.02203332865843,8.628079951315e-05
v_gain_subj.38,v_gain_subj,True,False,True,v_gain_subj.38,(),['subj_idx'],False,38,,,,,0.008017177869994499,0.0025383082887174982,0.0031992985945024097,0.006291633086720353,0.007928217167144798,0.0096833783964352,0.01314791844360818,0.00010417148667415817
v_gain_subj.39,v_gain_subj,True,False,True,v_gain_subj.39,(),['subj_idx'],False,39,,,,,0.02330942928736426,0.003214712335812348,0.01684742863205956,0.021127907675953066,0.023308836670938055,0.02551197570103049,0.02961190367324919,0.0001281719263814289
v_gain_subj.40,v_gain_subj,True,False,True,v_gain_subj.40,(),['subj_idx'],False,40,,,,,0.02537900959057859,0.0024157553746194838,0.020747035808636027,0.023755777167265537,0.025436575731881135,0.02698246384700721,0.03012077858779717,0.00010754408890134393
v_gain_subj.41,v_gain_subj,True,False,True,v_gain_subj.41,(),['subj_idx'],False,41,,,,,0.008644733710793282,0.002874505532966918,0.0028884541285282995,0.006732611824231104,0.008611067739178635,0.010515968298817787,0.014600456702406818,0.0001271837489715892
v_gain_subj.42,v_gain_subj,True,False,True,v_gain_subj.42,(),['subj_idx'],False,42,,,,,0.017171539013868788,0.0026659328361937126,0.011662602688145222,0.015367897213102333,0.017239412369688192,0.019024413066275895,0.022230587062223375,0.00010846971270168702
v_gain_subj.43,v_gain_subj,True,False,True,v_gain_subj.43,(),['subj_idx'],False,43,,,,,0.010464450188627189,0.0024133043602125627,0.005869488213919187,0.008834224744756664,0.010412809253469517,0.012103547486846722,0.015189313394841137,9.472183479607179e-05
v_gain_subj.44,v_gain_subj,True,False,True,v_gain_subj.44,(),['subj_idx'],False,44,,,,,0.024343159259247796,0.002687598077725253,0.01931368033052224,0.022461309313217673,0.02432990591413177,0.026157991091198866,0.02961242803323757,0.00010672852079858476
v_gain_subj.45,v_gain_subj,True,False,True,v_gain_subj.45,(),['subj_idx'],False,45,,,,,0.008543863779321032,0.002389359451271743,0.003829998581626785,0.006947160947452881,0.00853402563937858,0.01019262306837104,0.013220262491339615,8.771133731792556e-05
v_gain_subj.46,v_gain_subj,True,False,True,v_gain_subj.46,(),['subj_idx'],False,46,,,,,0.002053598515406825,0.0022865765684396476,-0.0024211727828665555,0.0005030216324021335,0.002071802776624996,0.0036283474699168095,0.006474009611335952,9.699985627911165e-05
v_gain_subj.47,v_gain_subj,True,False,True,v_gain_subj.47,(),['subj_idx'],False,47,,,,,0.010836459587382972,0.002686937942193064,0.005487360095928836,0.00900102380121764,0.010907008542078631,0.012686396111986449,0.016105985535159566,0.0001226924507534524
v_gain_subj.48,v_gain_subj,True,False,True,v_gain_subj.48,(),['subj_idx'],False,48,,,,,0.021939523399584288,0.0030903380855860697,0.01591695733097009,0.01980528668935006,0.021880709484170802,0.024085065856286076,0.0281946754356854,0.00014285497549350597
v_gain_subj.49,v_gain_subj,True,False,True,v_gain_subj.49,(),['subj_idx'],False,49,,,,,0.01736134528007789,0.0022686706049267783,0.012857757941663845,0.015838740544652067,0.017394475881319822,0.01898073650454939,0.02154681386714237,8.858573505567324e-05
v_loss,v_loss,True,False,False,v_loss,(),[],False,,,,,,0.022468505027650198,0.0014364212472776328,0.019672466403114673,0.021526955649121327,0.02248129350194933,0.02343061337006563,0.025277170182841785,2.6227742916673297e-05
v_loss_std,v_loss_std,True,False,False,v_loss_std,(),[],False,,,,,,0.009596824757339615,0.001175151781116733,0.007573907466401153,0.00877315862010552,0.009502600505941481,0.010308687490854528,0.012162353405293978,3.281996882350937e-05
v_loss_tau,v_loss_tau,False,False,False,v_loss_tau,(),[],True,,,,,,,,,,,,,
v_loss_subj.1,v_loss_subj,True,False,True,v_loss_subj.1,(),['subj_idx'],False,1,,,,,0.020953656332956393,0.002106410802952501,0.016736297711087582,0.019577407733762632,0.02098720365261677,0.02234529936848691,0.025018828571095674,8.238790679904431e-05
v_loss_subj.2,v_loss_subj,True,False,True,v_loss_subj.2,(),['subj_idx'],False,2,,,,,0.03046092083080816,0.0031393226689624605,0.024145479275218647,0.028361025915657236,0.030482181072135708,0.03254515853795154,0.036565326059340854,0.00012864502346583739
v_loss_subj.3,v_loss_subj,True,False,True,v_loss_subj.3,(),['subj_idx'],False,3,,,,,0.02293334050987103,0.002154585546187831,0.01874330563671399,0.021475538689705816,0.022919745683935917,0.02436882918294828,0.027215949600447088,8.825361784765647e-05
v_loss_subj.4,v_loss_subj,True,False,True,v_loss_subj.4,(),['subj_idx'],False,4,,,,,0.030328054891663146,0.002842902360539743,0.024675796590814866,0.028438703910440354,0.03032760999780756,0.032234576536547654,0.03601071442465082,0.00011729962909544657
v_loss_subj.5,v_loss_subj,True,False,True,v_loss_subj.5,(),['subj_idx'],False,5,,,,,0.02841540889478572,0.005635485029932623,0.01738709764185438,0.024739486190212535,0.028260002100040746,0.032264899577191225,0.03960055641363082,0.0001554144828740651
v_loss_subj.6,v_loss_subj,True,False,True,v_loss_subj.6,(),['subj_idx'],False,6,,,,,0.008742064376926487,0.0028572720649737006,0.00301059109326832,0.006785982777826174,0.008794944157309642,0.010742286196715637,0.0142000323715708,0.00012114463593259246
v_loss_subj.7,v_loss_subj,True,False,True,v_loss_subj.7,(),['subj_idx'],False,7,,,,,0.014957971468527616,0.003147980394455276,0.008856221012794475,0.01280214951276263,0.01509629097679097,0.017104327577599866,0.02098941585744838,0.00010479444786710759
v_loss_subj.8,v_loss_subj,True,False,True,v_loss_subj.8,(),['subj_idx'],False,8,,,,,0.020425089157680532,0.002310989212944236,0.015703492603359768,0.018890961594539346,0.020457469964569968,0.021955307984796738,0.02491240455992095,0.0001000692148846048
v_loss_subj.9,v_loss_subj,True,False,True,v_loss_subj.9,(),['subj_idx'],False,9,,,,,0.019456504964861475,0.002125243958483574,0.015452117365683353,0.01797990767505848,0.01938665758738597,0.020949365255672352,0.02370497747954074,9.31989521763072e-05
v_loss_subj.10,v_loss_subj,True,False,True,v_loss_subj.10,(),['subj_idx'],False,10,,,,,0.013818002271780193,0.0016278503012679734,0.010798428911165949,0.012686572365700742,0.013774509158581645,0.014893455218635165,0.016983791691183553,6.021230252751946e-05
v_loss_subj.11,v_loss_subj,True,False,True,v_loss_subj.11,(),['subj_idx'],False,11,,,,,0.029679710100863673,0.0030649128637028184,0.02370121657180274,0.02761609934180631,0.029630795433371063,0.03169985124551872,0.03574050244198875,0.00015051041540217828
v_loss_subj.12,v_loss_subj,True,False,True,v_loss_subj.12,(),['subj_idx'],False,12,,,,,0.02034999622100881,0.002287176226403189,0.01598547053078451,0.018765548641361218,0.02034372163305187,0.02188409438220125,0.02477674562182562,8.773825859702694e-05
v_loss_subj.13,v_loss_subj,True,False,True,v_loss_subj.13,(),['subj_idx'],False,13,,,,,0.036300341269524625,0.0031129450726625012,0.030123157242099338,0.03423364087307421,0.036207796089537767,0.03845954023953719,0.04239739674339381,0.0001452386785241768
v_loss_subj.14,v_loss_subj,True,False,True,v_loss_subj.14,(),['subj_idx'],False,14,,,,,0.02239045102739788,0.002553137805937101,0.017376058554944004,0.02068155793878018,0.022410985141114666,0.024057506941759815,0.027528756976850123,0.00010660171039893008
v_loss_subj.15,v_loss_subj,True,False,True,v_loss_subj.15,(),['subj_idx'],False,15,,,,,0.02269585800435788,0.0024050308027755655,0.01770141634142642,0.021114308546987072,0.022790841696093606,0.024300532426806236,0.027286928306031546,0.00010321638228522093
v_loss_subj.16,v_loss_subj,True,False,True,v_loss_subj.16,(),['subj_idx'],False,16,,,,,0.02310366036863468,0.002540971183080103,0.01817707065592931,0.021373267472067747,0.023030295096377967,0.02477358290902238,0.028313938889451145,0.00010561950546508056
v_loss_subj.17,v_loss_subj,True,False,True,v_loss_subj.17,(),['subj_idx'],False,17,,,,,0.011891770973211724,0.0037143540905575866,0.004661683892444667,0.009355582093315171,0.01182953337691014,0.014510657753624374,0.019145320266297738,0.00014581506350469267
v_loss_subj.18,v_loss_subj,True,False,True,v_loss_subj.18,(),['subj_idx'],False,18,,,,,0.031245962810410335,0.0026237904200654607,0.026270186811807074,0.029445123131333354,0.031149749874989374,0.03300828021181479,0.03655259621863755,0.00010788105898915326
v_loss_subj.19,v_loss_subj,True,False,True,v_loss_subj.19,(),['subj_idx'],False,19,,,,,0.0030586661825716243,0.0021115548998294808,-0.001037131911221333,0.0015973368738547902,0.00304359103145324,0.004544061098166088,0.007152822212178068,9.125060272297302e-05
v_loss_subj.20,v_loss_subj,True,False,True,v_loss_subj.20,(),['subj_idx'],False,20,,,,,0.007027881904366351,0.005433141628628393,-0.0037722183693673274,0.003299876487054147,0.007132013332575819,0.010689628924054076,0.01741240741632088,0.0002132972736014678
v_loss_subj.21,v_loss_subj,True,False,True,v_loss_subj.21,(),['subj_idx'],False,21,,,,,0.033158532154347636,0.00321803271592483,0.02686145664476409,0.031012747697030985,0.033215532161442345,0.03532793743412456,0.03937605712975791,0.00011821615644343605
v_loss_subj.22,v_loss_subj,True,False,True,v_loss_subj.22,(),['subj_idx'],False,22,,,,,0.03017735938782649,0.0033758489127200166,0.023589709742169496,0.02799125051493565,0.030174002871276202,0.03245196569577516,0.03681745751863227,0.0001067300917207436
v_loss_subj.23,v_loss_subj,True,False,True,v_loss_subj.23,(),['subj_idx'],False,23,,,,,0.041848456809920165,0.0034964742479294,0.03517311134544398,0.03943798779920002,0.04191363101147381,0.0441014603084504,0.048718019397921246,0.0001236501591631079
v_loss_subj.24,v_loss_subj,True,False,True,v_loss_subj.24,(),['subj_idx'],False,24,,,,,0.01765868768962816,0.006801669724300534,0.004006958861674083,0.013234318998006617,0.017687999580018647,0.022303549950286217,0.030631904296245183,0.0001689980397858076
v_loss_subj.25,v_loss_subj,True,False,True,v_loss_subj.25,(),['subj_idx'],False,25,,,,,0.03271391290941518,0.0034249870246721636,0.0261651357481345,0.030387486338677733,0.03270011597667593,0.03502000065921891,0.039536134378188884,0.0001305716091461585
v_loss_subj.26,v_loss_subj,True,False,True,v_loss_subj.26,(),['subj_idx'],False,26,,,,,0.01842075212620263,0.0022294936813554295,0.014103501275801306,0.016866643792285016,0.01842543702299352,0.01990993942614669,0.0228979970046613,8.50619029368844e-05
v_loss_subj.27,v_loss_subj,True,False,True,v_loss_subj.27,(),['subj_idx'],False,27,,,,,0.035492899233971274,0.0025381095219011644,0.030414566043264233,0.03377318567486757,0.03546364145821347,0.037258956047386736,0.04054079326201186,0.0001277737303570482
v_loss_subj.28,v_loss_subj,True,False,True,v_loss_subj.28,(),['subj_idx'],False,28,,,,,0.020230932715717295,0.002353878398241236,0.015708914243564746,0.018610738278752082,0.020238247931410932,0.021824742248425233,0.024910666874018356,0.00010461272097437152
v_loss_subj.29,v_loss_subj,True,False,True,v_loss_subj.29,(),['subj_idx'],False,29,,,,,0.00706426056018859,0.002393153507180081,0.0022901204744461426,0.005494959307243244,0.007083106935638711,0.008652344477623735,0.011798612462433439,8.923281595718439e-05
v_loss_subj.30,v_loss_subj,True,False,True,v_loss_subj.30,(),['subj_idx'],False,30,,,,,0.024103095673141665,0.0027414643637591273,0.018690497377214253,0.022281568492834178,0.024126664642711848,0.02597954761567823,0.029439060197741194,0.00011045644653330208
v_loss_subj.31,v_loss_subj,True,False,True,v_loss_subj.31,(),['subj_idx'],False,31,,,,,0.026444096499003554,0.0031448334808776507,0.020199365557375674,0.024331826727894204,0.026377654318844257,0.028570169688111036,0.03239229577499388,0.00013640142919154943
v_loss_subj.32,v_loss_subj,True,False,True,v_loss_subj.32,(),['subj_idx'],False,32,,,,,0.03120414166250722,0.003456618518971414,0.0243260165574139,0.02892219792324498,0.031229077023524402,0.03349407371246445,0.037934037239830104,0.00012670507345729324
v_loss_subj.33,v_loss_subj,True,False,True,v_loss_subj.33,(),['subj_idx'],False,33,,,,,0.013103445614665947,0.0027279966253128778,0.007337282245857954,0.011286075365132067,0.013190314240077279,0.01495327218499366,0.018219705912104846,0.00010451199493422239
v_loss_subj.34,v_loss_subj,True,False,True,v_loss_subj.34,(),['subj_idx'],False,34,,,,,0.03051796431261703,0.0025292170209396726,0.025535396392391295,0.0288867672191955,0.03053750603761727,0.0322169319743738,0.03545005716465682,9.800794520242906e-05
v_loss_subj.35,v_loss_subj,True,False,True,v_loss_subj.35,(),['subj_idx'],False,35,,,,,0.029533218835312,0.003186434958124189,0.02333442865425069,0.02741841631428088,0.029566751258455322,0.031792383477022186,0.03562720750744696,0.0001244721308384621
v_loss_subj.36,v_loss_subj,True,False,True,v_loss_subj.36,(),['subj_idx'],False,36,,,,,0.025387591109718468,0.0034674363911249124,0.018529993155576276,0.023081898509084958,0.02553562765650191,0.027767939016466212,0.03200446614857849,0.00013436045808178142
v_loss_subj.37,v_loss_subj,True,False,True,v_loss_subj.37,(),['subj_idx'],False,37,,,,,0.015820023600831786,0.0023512161193594916,0.011220631087065995,0.014214014349258435,0.015805669762570695,0.017382055362463626,0.0203563985968878,9.108815200615966e-05
v_loss_subj.38,v_loss_subj,True,False,True,v_loss_subj.38,(),['subj_idx'],False,38,,,,,0.01780152952889329,0.002638236695642507,0.012467643211435177,0.016095863307732036,0.01778463328254125,0.01957381971948899,0.022949402305871478,0.00010864302947959675
v_loss_subj.39,v_loss_subj,True,False,True,v_loss_subj.39,(),['subj_idx'],False,39,,,,,0.025458729995181003,0.003377319099226311,0.01918682792604954,0.023093662752390852,0.025397872952010295,0.02770733763763748,0.03227305250464072,0.00013629473466773547
v_loss_subj.40,v_loss_subj,True,False,True,v_loss_subj.40,(),['subj_idx'],False,40,,,,,0.015152382246401174,0.002237035188163886,0.010802608891511793,0.013686934978649638,0.015173742814589403,0.016731439235775497,0.019551404078285733,0.0001075832805854855
v_loss_subj.41,v_loss_subj,True,False,True,v_loss_subj.41,(),['subj_idx'],False,41,,,,,0.024077698392671727,0.002785139890503705,0.018627506222948016,0.022251632910126915,0.024016140821123758,0.025949136594336644,0.029676145150933846,0.00011774267752166826
v_loss_subj.42,v_loss_subj,True,False,True,v_loss_subj.42,(),['subj_idx'],False,42,,,,,0.019144707002557774,0.0024983411218351547,0.014098371549127298,0.0174683318479359,0.019166249319426693,0.02085554744384241,0.023986908310349105,9.496004158782667e-05
v_loss_subj.43,v_loss_subj,True,False,True,v_loss_subj.43,(),['subj_idx'],False,43,,,,,0.021621749226450326,0.0024560461477500695,0.01681541185948821,0.0199747821018247,0.021647342969285204,0.023224050663578792,0.026512163521997003,9.962417156547657e-05
v_loss_subj.44,v_loss_subj,True,False,True,v_loss_subj.44,(),['subj_idx'],False,44,,,,,0.03613968631342848,0.002904658621748488,0.03032949076668445,0.034199801201339274,0.03614311222030521,0.03808836634549753,0.04208040710122487,0.00011975743409151185
v_loss_subj.45,v_loss_subj,True,False,True,v_loss_subj.45,(),['subj_idx'],False,45,,,,,0.010713914514688195,0.002394144877367828,0.006121871467806832,0.009055172515839632,0.010682987480172539,0.01230348828869772,0.015488528322156806,9.70256680473961e-05
v_loss_subj.46,v_loss_subj,True,False,True,v_loss_subj.46,(),['subj_idx'],False,46,,,,,0.005543564048144253,0.0023610845614370993,0.001099534106142882,0.003913083565122315,0.005504991673183365,0.0071420191175183695,0.010216371870104319,8.634102006176684e-05
v_loss_subj.47,v_loss_subj,True,False,True,v_loss_subj.47,(),['subj_idx'],False,47,,,,,0.024686341151671398,0.0025051896654891535,0.020049513575117788,0.022971536242080474,0.0246353962661446,0.026357547623880474,0.02974378019295682,0.00010027383434868599
v_loss_subj.48,v_loss_subj,True,False,True,v_loss_subj.48,(),['subj_idx'],False,48,,,,,0.028868318609220404,0.0030855493351730633,0.022657606840350886,0.026808365951112734,0.028868829988088898,0.030982209571049385,0.03484627354639355,0.00010994125747462717
v_loss_subj.49,v_loss_subj,True,False,True,v_loss_subj.49,(),['subj_idx'],False,49,,,,,0.02160837764051278,0.0024437506947306556,0.016838345368799523,0.01998372066991922,0.021524126364455394,0.02325840309907313,0.02649932005152054,0.0001073258614476478
v_reg.1,v_reg,False,False,True,v_reg.1,(),['subj_idx'],True,1,,,,,,,,,,,,
v_reg.2,v_reg,False,False,True,v_reg.2,(),['subj_idx'],True,2,,,,,,,,,,,,
v_reg.3,v_reg,False,False,True,v_reg.3,(),['subj_idx'],True,3,,,,,,,,,,,,
v_reg.4,v_reg,False,False,True,v_reg.4,(),['subj_idx'],True,4,,,,,,,,,,,,
v_reg.5,v_reg,False,False,True,v_reg.5,(),['subj_idx'],True,5,,,,,,,,,,,,
v_reg.6,v_reg,False,False,True,v_reg.6,(),['subj_idx'],True,6,,,,,,,,,,,,
v_reg.7,v_reg,False,False,True,v_reg.7,(),['subj_idx'],True,7,,,,,,,,,,,,
v_reg.8,v_reg,False,False,True,v_reg.8,(),['subj_idx'],True,8,,,,,,,,,,,,
v_reg.9,v_reg,False,False,True,v_reg.9,(),['subj_idx'],True,9,,,,,,,,,,,,
v_reg.10,v_reg,False,False,True,v_reg.10,(),['subj_idx'],True,10,,,,,,,,,,,,
v_reg.11,v_reg,False,False,True,v_reg.11,(),['subj_idx'],True,11,,,,,,,,,,,,
v_reg.12,v_reg,False,False,True,v_reg.12,(),['subj_idx'],True,12,,,,,,,,,,,,
v_reg.13,v_reg,False,False,True,v_reg.13,(),['subj_idx'],True,13,,,,,,,,,,,,
v_reg.14,v_reg,False,False,True,v_reg.14,(),['subj_idx'],True,14,,,,,,,,,,,,
v_reg.15,v_reg,False,False,True,v_reg.15,(),['subj_idx'],True,15,,,,,,,,,,,,
v_reg.16,v_reg,False,False,True,v_reg.16,(),['subj_idx'],True,16,,,,,,,,,,,,
v_reg.17,v_reg,False,False,True,v_reg.17,(),['subj_idx'],True,17,,,,,,,,,,,,
v_reg.18,v_reg,False,False,True,v_reg.18,(),['subj_idx'],True,18,,,,,,,,,,,,
v_reg.19,v_reg,False,False,True,v_reg.19,(),['subj_idx'],True,19,,,,,,,,,,,,
v_reg.20,v_reg,False,False,True,v_reg.20,(),['subj_idx'],True,20,,,,,,,,,,,,
v_reg.21,v_reg,False,False,True,v_reg.21,(),['subj_idx'],True,21,,,,,,,,,,,,
v_reg.22,v_reg,False,False,True,v_reg.22,(),['subj_idx'],True,22,,,,,,,,,,,,
