,knode_name,stochastic,observed,subj,node,tag,depends,hidden,subj_idx,trial,rt,response,gain,loss,sure,mean,std,2.5q,25q,50q,75q,97.5q,mc err,map
t_subj.16,t_subj,True,False,True,t_subj.16,(),['subj_idx'],False,16,,,,,,,0.21950362074076724,0.028255361803202105,0.15871644525645717,0.2026359149277708,0.22111504637571877,0.23958332736574794,0.26788466152423407,0.0009431568708230811,0.2504757497656525
t_subj.17,t_subj,True,False,True,t_subj.17,(),['subj_idx'],False,17,,,,,,,0.452034949315189,0.011072915620007666,0.42704650833065283,0.44546720466264383,0.45323670395700044,0.4600322816445453,0.4703049500854908,0.00026858525199923854,0.46946559857658227
t_subj.18,t_subj,True,False,True,t_subj.18,(),['subj_idx'],False,18,,,,,,,0.08462463926105833,0.023454263192259454,0.035096021328161586,0.06976364254573235,0.0862005274043071,0.10124865350433537,0.12522165148016337,0.0008231554703320252,0.1376739840116546
t_subj.19,t_subj,True,False,True,t_subj.19,(),['subj_idx'],False,19,,,,,,,0.574608062389577,0.02025488144929277,0.5292667627452151,0.5626052760343405,0.5773390605563599,0.5892927447611321,0.607302660298384,0.00045060936599465427,0.6126797858568468
t_subj.20,t_subj,True,False,True,t_subj.20,(),['subj_idx'],False,20,,,,,,,0.4843221089752384,0.01827212506246073,0.4453130060931333,0.47293094892072046,0.4859927128448319,0.49681246702249593,0.5167613480192953,0.00041864691559346384,0.5150336664706366
t_subj.21,t_subj,True,False,True,t_subj.21,(),['subj_idx'],False,21,,,,,,,0.051635573384300734,0.024437825815021286,0.00971872718267179,0.03320523081827229,0.05030624533585602,0.06832153318318118,0.10284046581512986,0.0005542691226301485,0.1205887177248019
t_subj.22,t_subj,True,False,True,t_subj.22,(),['subj_idx'],False,22,,,,,,,0.2636051194066201,0.01489858721521289,0.23036482207010275,0.2547301774067852,0.26502741526331997,0.27414042993791676,0.2886681418604342,0.00042716623135455464,0.3012592723668418
t_subj.23,t_subj,True,False,True,t_subj.23,(),['subj_idx'],False,23,,,,,,,0.40968549524155484,0.028894095250525022,0.3443496648722607,0.3924353724816446,0.41321792953557995,0.4305492724436929,0.4560120390596818,0.0008162560283132101,0.4693688701944285
t_subj.24,t_subj,True,False,True,t_subj.24,(),['subj_idx'],False,24,,,,,,,0.3683778625709933,0.01162793574846023,0.3429784825620295,0.3610370145690754,0.3693847194950389,0.3766862082043584,0.3880014738572596,0.0002333071299622451,0.3874044560779393
t_subj.25,t_subj,True,False,True,t_subj.25,(),['subj_idx'],False,25,,,,,,,0.478423274237781,0.03516658521096738,0.4034963872691059,0.4564764861518209,0.48144924338982265,0.5030878430096651,0.5402328584050451,0.0009690044929391243,0.5529387504138773
