"","participant_str","participant_num","condition","onset","duration","gain","loss","RT","participant_response","ordinal_response"
"1995","sub-009",9,"Equal indifference",76.23,4,34,5,1.35,"strongly_accept",4
"1996","sub-009",9,"Equal indifference",82.43,4,30,19,1.561,"weakly_accept",3
"1997","sub-009",9,"Equal indifference",87.933,4,12,13,1.351,"strongly_reject",1
"1998","sub-009",9,"Equal indifference",95.531,4,16,18,1.351,"strongly_reject",1
"1999","sub-009",9,"Equal indifference",104.833,4,28,13,2.288,"strongly_accept",4
"2000","sub-009",9,"Equal indifference",110.033,4,26,15,2.702,"weakly_accept",3
"2001","sub-009",9,"Equal indifference",118.935,4,24,10,2.392,"weakly_accept",3
"2002","sub-009",9,"Equal indifference",124.736,4,22,9,1.144,"strongly_accept",4
"2003","sub-009",9,"Equal indifference",130.431,4,22,20,2.079,"strongly_reject",1
"2004","sub-009",9,"Equal indifference",136.031,4,18,13,2.392,"weakly_reject",2
"2005","sub-009",9,"Equal indifference",145.132,4,26,12,2.288,"weakly_accept",3
"2006","sub-009",9,"Equal indifference",154.131,4,14,7,1.349,"weakly_accept",3
"2007","sub-009",9,"Equal indifference",159.132,4,38,17,2.808,"strongly_accept",4
"2008","sub-009",9,"Equal indifference",166.632,4,28,15,2.284,"weakly_accept",3
"2009","sub-009",9,"Equal indifference",174.032,4,12,11,1.456,"strongly_reject",1
"2010","sub-009",9,"Equal indifference",179.232,4,36,18,2.182,"weakly_accept",3
"2011","sub-009",9,"Equal indifference",186.232,4,38,7,0.937,"strongly_accept",4
"2012","sub-009",9,"Equal indifference",195.332,4,26,19,2.909,"weakly_accept",3
"2013","sub-009",9,"Equal indifference",201.433,4,14,16,1.352,"strongly_reject",1
"2014","sub-009",9,"Equal indifference",210.735,4,14,8,1.453,"weakly_accept",3
"2015","sub-009",9,"Equal indifference",218.938,4,38,8,1.041,"strongly_accept",4
"2016","sub-009",9,"Equal indifference",227.833,4,12,20,1.35,"strongly_reject",1
"2017","sub-009",9,"Equal indifference",235.633,4,34,6,1.248,"strongly_accept",4
"2018","sub-009",9,"Equal indifference",241.433,4,30,6,1.351,"strongly_accept",4
"2019","sub-009",9,"Equal indifference",248.833,4,12,17,1.455,"strongly_reject",1
"2020","sub-009",9,"Equal indifference",256.833,4,40,20,1.766,"weakly_accept",3
"2021","sub-009",9,"Equal indifference",261.833,4,22,7,1.453,"strongly_accept",4
"2022","sub-009",9,"Equal indifference",267.533,4,38,16,1.973,"weakly_accept",3
"2023","sub-009",9,"Equal indifference",275.936,4,40,11,1.455,"strongly_accept",4
"2024","sub-009",9,"Equal indifference",281.434,4,26,20,2.289,"weakly_accept",3
"2025","sub-009",9,"Equal indifference",287.033,4,28,10,2.181,"weakly_accept",3
"2026","sub-009",9,"Equal indifference",293.034,4,38,12,1.666,"strongly_accept",4
"2027","sub-009",9,"Equal indifference",300.634,4,18,15,1.662,"weakly_reject",2
"2028","sub-009",9,"Equal indifference",306.534,4,34,9,1.454,"strongly_accept",4
"2029","sub-009",9,"Equal indifference",312.636,4,36,16,2.185,"weakly_accept",3
"2030","sub-009",9,"Equal indifference",318.137,4,10,17,1.558,"strongly_reject",1
"2031","sub-009",9,"Equal indifference",324.334,4,18,5,2.184,"weakly_accept",3
"2032","sub-009",9,"Equal indifference",331.051,4,34,11,1.457,"strongly_accept",4
"2033","sub-009",9,"Equal indifference",340.634,4,30,9,1.246,"strongly_accept",4
"2034","sub-009",9,"Equal indifference",347.534,4,24,18,2.182,"weakly_reject",2
"2035","sub-009",9,"Equal indifference",353.735,4,32,10,1.872,"strongly_accept",4
"2036","sub-009",9,"Equal indifference",361.535,4,14,12,1.976,"weakly_reject",2
"2037","sub-009",9,"Equal indifference",369.635,4,22,13,1.77,"weakly_accept",3
"2038","sub-009",9,"Equal indifference",375.335,4,24,5,1.352,"strongly_accept",4
"2039","sub-009",9,"Equal indifference",380.835,4,20,10,1.976,"weakly_accept",3
"2040","sub-009",9,"Equal indifference",387.735,4,12,7,2.392,"weakly_reject",2
"2041","sub-009",9,"Equal indifference",392.835,4,26,14,2.389,"weakly_accept",3
"2042","sub-009",9,"Equal indifference",399.435,4,14,13,2.287,"weakly_reject",2
"2043","sub-009",9,"Equal indifference",406.836,4,18,19,2.181,"strongly_reject",1
"2044","sub-009",9,"Equal indifference",416.738,4,20,17,2.705,"weakly_reject",2
"2045","sub-009",9,"Equal indifference",421.838,4,18,12,2.809,"weakly_reject",2
"2046","sub-009",9,"Equal indifference",428.336,4,34,16,1.87,"weakly_accept",3
"2047","sub-009",9,"Equal indifference",434.935,4,26,6,1.352,"strongly_accept",4
"2048","sub-009",9,"Equal indifference",441.036,4,26,17,2.393,"weakly_accept",3
"2305","sub-011",11,"Equal indifference",4.052,4,12,19,2.078,"weakly_accept",3
"2306","sub-011",11,"Equal indifference",12.232,4,40,12,1.872,"strongly_accept",4
"2307","sub-011",11,"Equal indifference",21.832,4,10,20,1.975,"strongly_reject",1
"2308","sub-011",11,"Equal indifference",27.433,4,20,20,1.662,"weakly_accept",3
"2309","sub-011",11,"Equal indifference",35.335,4,16,5,0.833,"strongly_accept",4
"2310","sub-011",11,"Equal indifference",41.536,4,24,9,0.935,"strongly_accept",4
"2311","sub-011",11,"Equal indifference",46.733,4,16,6,1.248,"strongly_accept",4
"2312","sub-011",11,"Equal indifference",52.233,4,22,11,1.663,"strongly_accept",4
"2313","sub-011",11,"Equal indifference",57.833,4,36,12,1.143,"strongly_accept",4
"2314","sub-011",11,"Equal indifference",66.933,4,28,5,1.041,"strongly_accept",4
"2315","sub-011",11,"Equal indifference",75.333,4,22,19,1.35,"weakly_accept",3
"2316","sub-011",11,"Equal indifference",81.933,4,38,6,1.04,"strongly_accept",4
"2317","sub-011",11,"Equal indifference",88.833,4,32,14,1.562,"weakly_accept",3
"2318","sub-011",11,"Equal indifference",94.533,4,32,12,1.351,"strongly_accept",4
"2319","sub-011",11,"Equal indifference",100.133,4,24,13,1.453,"weakly_accept",3
"2320","sub-011",11,"Equal indifference",107.033,4,16,13,1.767,"weakly_accept",3
"2321","sub-011",11,"Equal indifference",114.034,4,22,10,1.249,"strongly_accept",4
"2322","sub-011",11,"Equal indifference",119.834,4,36,8,0.831,"strongly_accept",4
"2323","sub-011",11,"Equal indifference",126.034,4,12,9,1.352,"weakly_accept",3
"2324","sub-011",11,"Equal indifference",133.835,4,10,15,1.765,"strongly_reject",1
"2325","sub-011",11,"Equal indifference",139.336,4,30,14,1.334,"strongly_accept",4
"2326","sub-011",11,"Equal indifference",144.737,4,26,16,1.248,"weakly_accept",3
"2327","sub-011",11,"Equal indifference",150.434,4,28,8,0.934,"strongly_accept",4
"2328","sub-011",11,"Equal indifference",158.034,4,40,18,0.834,"strongly_accept",4
"2329","sub-011",11,"Equal indifference",165.734,4,30,10,0.834,"strongly_accept",4
"2330","sub-011",11,"Equal indifference",173.134,4,34,19,1.455,"weakly_accept",3
"2331","sub-011",11,"Equal indifference",182.035,4,22,8,0.937,"strongly_accept",4
"2332","sub-011",11,"Equal indifference",191.735,4,38,14,1.145,"strongly_accept",4
"2333","sub-011",11,"Equal indifference",196.934,4,32,20,1.456,"weakly_accept",3
"2334","sub-011",11,"Equal indifference",204.734,4,16,16,1.665,"weakly_reject",2
"2335","sub-011",11,"Equal indifference",214.635,4,10,10,1.873,"weakly_accept",3
"2336","sub-011",11,"Equal indifference",222.035,4,20,8,1.663,"strongly_accept",4
"2337","sub-011",11,"Equal indifference",228.635,4,18,20,2.078,"strongly_reject",1
"2338","sub-011",11,"Equal indifference",233.836,4,30,8,1.038,"strongly_accept",4
"2339","sub-011",11,"Equal indifference",239.937,4,14,9,1.248,"weakly_accept",3
"2340","sub-011",11,"Equal indifference",246.639,4,14,14,1.143,"weakly_accept",3
"2341","sub-011",11,"Equal indifference",252.635,4,26,9,0.833,"strongly_accept",4
"2342","sub-011",11,"Equal indifference",258.336,4,36,7,0.833,"strongly_accept",4
"2343","sub-011",11,"Equal indifference",267.135,4,28,17,1.56,"weakly_accept",3
"2344","sub-011",11,"Equal indifference",272.635,4,28,20,1.35,"weakly_accept",3
"2345","sub-011",11,"Equal indifference",278.435,4,34,8,0.83,"strongly_accept",4
"2346","sub-011",11,"Equal indifference",285.936,4,28,9,0.73,"strongly_accept",4
"2347","sub-011",11,"Equal indifference",294.836,4,38,20,1.041,"weakly_accept",3
"2348","sub-011",11,"Equal indifference",299.931,4,24,17,1.352,"weakly_accept",3
"2349","sub-011",11,"Equal indifference",309.032,4,38,19,1.353,"strongly_accept",4
"2350","sub-011",11,"Equal indifference",317.036,4,32,5,0.726,"strongly_accept",4
"2351","sub-011",11,"Equal indifference",324.637,4,36,10,0.833,"strongly_accept",4
"2352","sub-011",11,"Equal indifference",330.72,4,38,15,1.041,"strongly_accept",4
"2353","sub-011",11,"Equal indifference",338.321,4,10,7,1.144,"weakly_accept",3
"2354","sub-011",11,"Equal indifference",347.323,4,12,10,1.04,"weakly_accept",3
"2355","sub-011",11,"Equal indifference",356.624,4,18,14,1.456,"weakly_accept",3
"2356","sub-011",11,"Equal indifference",362.726,4,38,9,1.04,"strongly_accept",4
"2357","sub-011",11,"Equal indifference",370.127,4,32,13,0.831,"strongly_accept",4
"2358","sub-011",11,"Equal indifference",379.429,4,20,9,0.831,"strongly_accept",4
"2359","sub-011",11,"Equal indifference",385.63,4,34,13,1.249,"strongly_accept",4
"2360","sub-011",11,"Equal indifference",390.631,4,24,14,1.352,"weakly_accept",3
"2361","sub-011",11,"Equal indifference",395.731,4,20,7,0.831,"strongly_accept",4
"2362","sub-011",11,"Equal indifference",401.232,4,10,18,1.559,"strongly_reject",1
"2363","sub-011",11,"Equal indifference",407.733,4,16,17,1.665,"weakly_reject",2
"2364","sub-011",11,"Equal indifference",415.835,4,30,17,1.767,"weakly_accept",3
"2365","sub-011",11,"Equal indifference",421.737,4,14,6,0.935,"strongly_accept",4
"2366","sub-011",11,"Equal indifference",426.721,4,20,15,1.454,"weakly_accept",3
"2367","sub-011",11,"Equal indifference",432.122,4,20,5,1.146,"strongly_accept",4
"2368","sub-011",11,"Equal indifference",441.022,4,34,14,1.144,"strongly_accept",4
"2369","sub-011",11,"Equal indifference",4.049,4,16,20,1.35,"weakly_accept",3
"2370","sub-011",11,"Equal indifference",9.032,4,34,12,0.935,"strongly_accept",4
"2371","sub-011",11,"Equal indifference",17.833,4,26,18,1.352,"weakly_accept",3
"2372","sub-011",11,"Equal indifference",23.834,4,40,7,0.936,"strongly_accept",4
"2373","sub-011",11,"Equal indifference",30.035,4,14,18,1.561,"strongly_reject",1
"2374","sub-011",11,"Equal indifference",36.926,4,26,11,0.936,"strongly_accept",4
"2375","sub-011",11,"Equal indifference",44.327,4,40,10,0.937,"strongly_accept",4
"2376","sub-011",11,"Equal indifference",53.227,4,36,9,0.729,"strongly_accept",4
"2377","sub-011",11,"Equal indifference",58.927,4,22,18,1.247,"weakly_accept",3
"2378","sub-011",11,"Equal indifference",65.027,4,10,19,1.351,"strongly_reject",1
"2379","sub-011",11,"Equal indifference",70.627,4,18,17,2.181,"weakly_accept",3
"2380","sub-011",11,"Equal indifference",79.627,4,16,8,0.936,"strongly_accept",4
"2381","sub-011",11,"Equal indifference",89.53,4,10,16,1.561,"strongly_reject",1
"2382","sub-011",11,"Equal indifference",96.031,4,30,7,0.935,"strongly_accept",4
"2383","sub-011",11,"Equal indifference",104.032,4,16,7,0.832,"strongly_accept",4
"2384","sub-011",11,"Equal indifference",111.033,4,18,8,1.144,"strongly_accept",4
"2385","sub-011",11,"Equal indifference",116.734,4,36,19,1.352,"strongly_accept",4
"2386","sub-011",11,"Equal indifference",122.335,4,18,6,0.833,"strongly_accept",4
"2387","sub-011",11,"Equal indifference",129.028,4,38,13,1.039,"strongly_accept",4
"2388","sub-011",11,"Equal indifference",134.528,4,18,11,1.56,"weakly_accept",3
"2389","sub-011",11,"Equal indifference",143.628,4,30,16,1.663,"weakly_accept",3
"2390","sub-011",11,"Equal indifference",148.728,4,32,7,0.934,"strongly_accept",4
"2391","sub-011",11,"Equal indifference",154.528,4,12,15,1.456,"strongly_reject",1
"2392","sub-011",11,"Equal indifference",160.229,4,28,16,1.873,"weakly_accept",3
"2393","sub-011",11,"Equal indifference",165.229,4,12,14,1.666,"strongly_reject",1
"2394","sub-011",11,"Equal indifference",171.429,4,24,16,1.768,"weakly_accept",3
"2395","sub-011",11,"Equal indifference",181.029,4,24,6,0.936,"strongly_accept",4
"2396","sub-011",11,"Equal indifference",188.43,4,30,12,0.936,"strongly_accept",4
"2397","sub-011",11,"Equal indifference",197.332,4,40,8,0.728,"strongly_accept",4
"2398","sub-011",11,"Equal indifference",205.133,4,24,15,1.352,"weakly_accept",3
"2399","sub-011",11,"Equal indifference",210.936,4,32,11,0.937,"strongly_accept",4
"2400","sub-011",11,"Equal indifference",218.535,4,34,7,0.833,"strongly_accept",4
"2401","sub-011",11,"Equal indifference",223.931,4,12,18,1.769,"strongly_reject",1
"2402","sub-011",11,"Equal indifference",231.829,4,20,16,1.04,"strongly_accept",4
"2403","sub-011",11,"Equal indifference",237.931,4,12,8,1.559,"weakly_accept",3
"2404","sub-011",11,"Equal indifference",245.43,4,12,6,1.249,"strongly_accept",4
"2405","sub-011",11,"Equal indifference",253.63,4,26,5,0.936,"strongly_accept",4
"2406","sub-011",11,"Equal indifference",261.43,4,20,18,1.353,"weakly_accept",3
"2407","sub-011",11,"Equal indifference",269.03,4,32,15,0.937,"strongly_accept",4
"2408","sub-011",11,"Equal indifference",274.933,4,16,9,1.145,"strongly_accept",4
"2409","sub-011",11,"Equal indifference",281.03,4,40,17,1.144,"strongly_accept",4
"2410","sub-011",11,"Equal indifference",286.631,4,20,11,1.457,"weakly_accept",3
"2411","sub-011",11,"Equal indifference",291.831,4,10,12,1.872,"strongly_reject",1
"2412","sub-011",11,"Equal indifference",299.934,4,34,15,0.935,"strongly_accept",4
"2413","sub-011",11,"Equal indifference",305.134,4,20,6,0.831,"strongly_accept",4
"2414","sub-011",11,"Equal indifference",313.535,4,26,13,1.041,"strongly_accept",4
"2415","sub-011",11,"Equal indifference",319.031,4,16,11,1.248,"weakly_accept",3
"2416","sub-011",11,"Equal indifference",325.935,4,36,11,0.936,"strongly_accept",4
"2417","sub-011",11,"Equal indifference",331.431,4,40,15,0.936,"strongly_accept",4
"2418","sub-011",11,"Equal indifference",336.631,4,24,11,1.56,"strongly_accept",4
"2419","sub-011",11,"Equal indifference",345.731,4,36,14,1.038,"strongly_accept",4
"2420","sub-011",11,"Equal indifference",350.831,4,18,10,1.353,"weakly_accept",3
"2421","sub-011",11,"Equal indifference",360.131,4,28,7,0.935,"strongly_accept",4
"2422","sub-011",11,"Equal indifference",367.532,4,16,15,1.352,"weakly_accept",3
"2423","sub-011",11,"Equal indifference",376.831,4,38,18,1.661,"strongly_accept",4
"2424","sub-011",11,"Equal indifference",382.232,4,30,11,1.041,"strongly_accept",4
"2425","sub-011",11,"Equal indifference",388.832,4,24,20,1.561,"weakly_accept",3
"2426","sub-011",11,"Equal indifference",396.533,4,22,16,1.453,"weakly_accept",3
"2427","sub-011",11,"Equal indifference",402.034,4,34,20,1.144,"weakly_accept",3
"2428","sub-011",11,"Equal indifference",410.936,4,28,18,1.872,"weakly_accept",3
"2429","sub-011",11,"Equal indifference",418.532,4,30,18,1.353,"weakly_accept",3
"2430","sub-011",11,"Equal indifference",425.132,4,14,10,1.353,"weakly_accept",3
"2431","sub-011",11,"Equal indifference",434.833,4,30,20,1.455,"weakly_accept",3
"2432","sub-011",11,"Equal indifference",441.032,4,40,5,0.833,"strongly_accept",4
"2433","sub-011",11,"Equal indifference",4.056,4,38,11,1.25,"strongly_accept",4
"2434","sub-011",11,"Equal indifference",9.622,4,10,14,1.456,"weakly_reject",2
"2435","sub-011",11,"Equal indifference",16.323,4,38,10,0.932,"strongly_accept",4
"2436","sub-011",11,"Equal indifference",23.324,4,40,19,0.833,"strongly_accept",4
"2437","sub-011",11,"Equal indifference",29.925,4,16,19,1.352,"strongly_reject",1
"2438","sub-011",11,"Equal indifference",39.826,4,36,13,1.143,"strongly_accept",4
"2439","sub-011",11,"Equal indifference",49.528,4,10,8,1.246,"strongly_accept",4
"2440","sub-011",11,"Equal indifference",55.229,4,36,5,0.934,"strongly_accept",4
"2441","sub-011",11,"Equal indifference",60.231,4,22,12,1.353,"strongly_accept",4
"2442","sub-011",11,"Equal indifference",66.332,4,18,18,1.458,"weakly_accept",3
"2443","sub-011",11,"Equal indifference",74.433,4,24,7,0.831,"strongly_accept",4
"2444","sub-011",11,"Equal indifference",80.634,4,10,13,1.664,"weakly_reject",2
"2445","sub-011",11,"Equal indifference",89.536,4,14,11,1.559,"weakly_accept",3
"2446","sub-011",11,"Equal indifference",97.524,4,14,20,1.352,"strongly_reject",1
"2447","sub-011",11,"Equal indifference",106.524,4,16,14,1.246,"weakly_reject",2
"2448","sub-011",11,"Equal indifference",115.623,4,12,16,1.559,"strongly_reject",1
"2449","sub-011",11,"Equal indifference",123.025,4,14,19,1.768,"weakly_reject",2
"2450","sub-011",11,"Equal indifference",129.526,4,24,12,1.145,"strongly_accept",4
"2451","sub-011",11,"Equal indifference",137.929,4,34,18,0.937,"strongly_accept",4
"2452","sub-011",11,"Equal indifference",143.629,4,14,5,1.144,"strongly_accept",4
"2453","sub-011",11,"Equal indifference",152.93,4,18,16,1.561,"weakly_accept",3
"2454","sub-011",11,"Equal indifference",160.832,4,28,11,1.042,"strongly_accept",4
"2455","sub-011",11,"Equal indifference",166.333,4,14,17,1.561,"strongly_reject",1
"2456","sub-011",11,"Equal indifference",172.941,4,32,18,2.08,"strongly_accept",4
"2457","sub-011",11,"Equal indifference",178.534,4,20,19,2.182,"weakly_accept",3
"2458","sub-011",11,"Equal indifference",186.136,4,26,7,0.832,"strongly_accept",4
"2459","sub-011",11,"Equal indifference",195.025,4,26,10,1.247,"weakly_accept",3
"2460","sub-011",11,"Equal indifference",200.125,4,32,19,1.77,"weakly_accept",3
"2461","sub-011",11,"Equal indifference",207.025,4,40,13,0.935,"strongly_accept",4
"2462","sub-011",11,"Equal indifference",214.825,4,32,17,1.248,"weakly_accept",3
"2463","sub-011",11,"Equal indifference",223.626,4,30,5,0.832,"strongly_accept",4
"2464","sub-011",11,"Equal indifference",229.127,4,12,5,1.144,"strongly_accept",4
"2465","sub-011",11,"Equal indifference",236.728,4,36,17,1.142,"strongly_accept",4
"2466","sub-011",11,"Equal indifference",241.932,4,36,6,0.83,"strongly_accept",4
"2467","sub-011",11,"Equal indifference",247.73,4,40,6,0.935,"strongly_accept",4
"2468","sub-011",11,"Equal indifference",253.131,4,18,9,1.04,"strongly_accept",4
"2469","sub-011",11,"Equal indifference",258.632,4,30,15,0.934,"strongly_accept",4
"2470","sub-011",11,"Equal indifference",266.033,4,34,10,1.039,"strongly_accept",4
"2471","sub-011",11,"Equal indifference",271.234,4,12,12,1.353,"weakly_accept",3
"2472","sub-011",11,"Equal indifference",276.335,4,10,5,0.832,"strongly_accept",4
"2473","sub-011",11,"Equal indifference",282.236,4,24,8,0.937,"strongly_accept",4
"2474","sub-011",11,"Equal indifference",291.326,4,34,17,1.042,"strongly_accept",4
"2475","sub-011",11,"Equal indifference",296.928,4,22,5,0.935,"strongly_accept",4
"2476","sub-011",11,"Equal indifference",306.526,4,32,6,0.831,"strongly_accept",4
"2477","sub-011",11,"Equal indifference",312.627,4,22,17,1.35,"weakly_accept",3
"2478","sub-011",11,"Equal indifference",318.126,4,24,19,1.661,"weakly_accept",3
"2479","sub-011",11,"Equal indifference",324.326,4,10,9,1.144,"weakly_accept",3
"2480","sub-011",11,"Equal indifference",332.028,4,22,14,1.456,"weakly_accept",3
"2481","sub-011",11,"Equal indifference",338.929,4,28,19,1.456,"weakly_accept",3
"2482","sub-011",11,"Equal indifference",347.831,4,30,13,1.144,"strongly_accept",4
"2483","sub-011",11,"Equal indifference",352.832,4,36,15,0.934,"strongly_accept",4
"2484","sub-011",11,"Equal indifference",360.233,4,38,5,0.937,"strongly_accept",4
"2485","sub-011",11,"Equal indifference",368.035,4,28,12,0.832,"strongly_accept",4
"2486","sub-011",11,"Equal indifference",375.536,4,20,12,1.455,"weakly_accept",3
"2487","sub-011",11,"Equal indifference",381.328,4,22,15,1.35,"weakly_accept",3
"2488","sub-011",11,"Equal indifference",390.628,4,32,9,0.83,"strongly_accept",4
"2489","sub-011",11,"Equal indifference",396.828,4,22,6,0.832,"strongly_accept",4
"2490","sub-011",11,"Equal indifference",402.027,4,26,8,0.935,"strongly_accept",4
"2491","sub-011",11,"Equal indifference",408.028,4,32,16,1.039,"strongly_accept",4
"2492","sub-011",11,"Equal indifference",414.128,4,28,14,1.144,"strongly_accept",4
"2493","sub-011",11,"Equal indifference",421.728,4,20,14,1.144,"weakly_accept",3
"2494","sub-011",11,"Equal indifference",427.428,4,40,9,1.352,"strongly_accept",4
"2495","sub-011",11,"Equal indifference",432.829,4,40,14,1.659,"strongly_accept",4
"2496","sub-011",11,"Equal indifference",441.03,4,16,12,1.145,"weakly_accept",3
"2497","sub-011",11,"Equal indifference",4.048,4,10,17,1.457,"strongly_reject",1
"2498","sub-011",11,"Equal indifference",9.431,4,30,19,0.832,"strongly_accept",4
"2499","sub-011",11,"Equal indifference",15.032,4,26,15,1.145,"weakly_accept",3
"2500","sub-011",11,"Equal indifference",20.94,4,18,19,2.183,"strongly_reject",1
"2501","sub-011",11,"Equal indifference",26.134,4,34,11,0.938,"strongly_accept",4
"2502","sub-011",11,"Equal indifference",33.535,4,26,20,2.185,"weakly_accept",3
"2503","sub-011",11,"Equal indifference",41.125,4,36,20,0.936,"strongly_accept",4
"2504","sub-011",11,"Equal indifference",46.824,4,38,12,0.833,"strongly_accept",4
"2505","sub-011",11,"Equal indifference",52.625,4,24,5,0.832,"strongly_accept",4
"2506","sub-011",11,"Equal indifference",60.724,4,26,19,1.352,"weakly_accept",3
"2507","sub-011",11,"Equal indifference",66.225,4,34,16,1.146,"weakly_accept",3
"2508","sub-011",11,"Equal indifference",71.426,4,38,8,1.042,"strongly_accept",4
"2509","sub-011",11,"Equal indifference",79.326,4,38,7,0.831,"strongly_accept",4
"2510","sub-011",11,"Equal indifference",84.427,4,30,9,0.833,"strongly_accept",4
"2511","sub-011",11,"Equal indifference",92.129,4,14,15,1.873,"strongly_reject",1
"2512","sub-011",11,"Equal indifference",99.53,4,34,6,0.937,"strongly_accept",4
"2513","sub-011",11,"Equal indifference",104.531,4,18,7,1.041,"strongly_accept",4
"2514","sub-011",11,"Equal indifference",109.532,4,24,18,1.249,"weakly_accept",3
"2515","sub-011",11,"Equal indifference",115.133,4,40,11,0.833,"strongly_accept",4
"2516","sub-011",11,"Equal indifference",124.034,4,12,11,1.143,"weakly_accept",3
"2517","sub-011",11,"Equal indifference",131.036,4,18,12,1.039,"weakly_accept",3
"2518","sub-011",11,"Equal indifference",139.929,4,16,18,2.079,"weakly_accept",3
"2519","sub-011",11,"Equal indifference",147.526,4,14,13,1.562,"weakly_accept",3
"2520","sub-011",11,"Equal indifference",154.426,4,30,6,1.872,"strongly_accept",4
"2521","sub-011",11,"Equal indifference",160.626,4,20,13,1.041,"weakly_accept",3
"2522","sub-011",11,"Equal indifference",169.93,4,38,16,1.455,"strongly_accept",4
"2523","sub-011",11,"Equal indifference",175.627,4,40,16,0.934,"strongly_accept",4
"2524","sub-011",11,"Equal indifference",182.328,4,14,8,1.562,"strongly_accept",4
"2525","sub-011",11,"Equal indifference",187.729,4,38,17,1.871,"strongly_accept",4
"2526","sub-011",11,"Equal indifference",193.23,4,22,20,1.144,"weakly_accept",3
"2527","sub-011",11,"Equal indifference",200.131,4,12,17,1.666,"strongly_reject",1
"2528","sub-011",11,"Equal indifference",205.832,4,10,6,1.249,"weakly_accept",3
"2529","sub-011",11,"Equal indifference",212.433,4,14,7,1.04,"strongly_accept",4
"2530","sub-011",11,"Equal indifference",219.834,4,26,17,1.352,"weakly_accept",3
"2531","sub-011",11,"Equal indifference",225.636,4,34,5,0.833,"strongly_accept",4
"2532","sub-011",11,"Equal indifference",230.727,4,40,20,1.04,"strongly_accept",4
"2533","sub-011",11,"Equal indifference",238.527,4,28,10,1.351,"strongly_accept",4
"2534","sub-011",11,"Equal indifference",246.727,4,12,7,1.561,"weakly_accept",3
"2535","sub-011",11,"Equal indifference",255.528,4,32,8,0.727,"strongly_accept",4
"2536","sub-011",11,"Equal indifference",264.528,4,10,11,1.974,"weakly_accept",3
"2537","sub-011",11,"Equal indifference",272.93,4,20,17,2.391,"weakly_accept",3
"2538","sub-011",11,"Equal indifference",279.028,4,22,9,1.04,"strongly_accept",4
"2539","sub-011",11,"Equal indifference",288.13,4,26,6,0.832,"strongly_accept",4
"2540","sub-011",11,"Equal indifference",295.631,4,28,15,1.454,"weakly_accept",3
"2541","sub-011",11,"Equal indifference",301.132,4,14,12,1.455,"weakly_accept",3
"2542","sub-011",11,"Equal indifference",307.333,4,18,13,1.455,"weakly_accept",3
"2543","sub-011",11,"Equal indifference",313.535,4,18,15,0.938,"weakly_accept",3
"2544","sub-011",11,"Equal indifference",319.135,4,18,5,1.146,"strongly_accept",4
"2545","sub-011",11,"Equal indifference",325.729,4,26,14,1.56,"weakly_accept",3
"2546","sub-011",11,"Equal indifference",331.829,4,28,6,0.83,"strongly_accept",4
"2547","sub-011",11,"Equal indifference",337.329,4,22,13,1.35,"weakly_accept",3
"2548","sub-011",11,"Equal indifference",345.129,4,34,9,0.832,"strongly_accept",4
"2549","sub-011",11,"Equal indifference",354.829,4,24,10,1.246,"strongly_accept",4
"2550","sub-011",11,"Equal indifference",361.329,4,16,10,1.144,"weakly_accept",3
"2551","sub-011",11,"Equal indifference",370.43,4,20,10,0.936,"strongly_accept",4
"2552","sub-011",11,"Equal indifference",380.329,4,28,13,1.145,"strongly_accept",4
"2553","sub-011",11,"Equal indifference",389.231,4,26,12,1.143,"strongly_accept",4
"2554","sub-011",11,"Equal indifference",394.432,4,12,20,1.662,"strongly_reject",1
"2555","sub-011",11,"Equal indifference",402.433,4,12,13,1.663,"strongly_reject",1
"2556","sub-011",11,"Equal indifference",408.434,4,22,7,1.248,"strongly_accept",4
"2557","sub-011",11,"Equal indifference",417.736,4,36,18,3.537,"strongly_accept",4
"2558","sub-011",11,"Equal indifference",423.83,4,36,16,1.35,"strongly_accept",4
"2559","sub-011",11,"Equal indifference",431.43,4,14,16,1.661,"strongly_reject",1
"2560","sub-011",11,"Equal indifference",441.031,4,32,10,1.144,"strongly_accept",4
"2561","sub-013",13,"Equal indifference",4.065,4,28,5,0.935,"strongly_accept",4
"2562","sub-013",13,"Equal indifference",9.734,4,38,6,0.833,"strongly_accept",4
"2563","sub-013",13,"Equal indifference",17.936,4,40,18,0.833,"strongly_accept",4
"2564","sub-013",13,"Equal indifference",24.628,4,28,17,1.145,"strongly_accept",4
"2565","sub-013",13,"Equal indifference",29.628,4,16,16,2.08,"strongly_accept",4
"2566","sub-013",13,"Equal indifference",35.228,4,14,14,1.352,"strongly_accept",4
"2567","sub-013",13,"Equal indifference",44.128,4,20,9,0.936,"strongly_accept",4
"2568","sub-013",13,"Equal indifference",53.828,4,34,13,0.937,"strongly_accept",4
"2569","sub-013",13,"Equal indifference",59.629,4,16,17,1.041,"strongly_reject",1
"2570","sub-013",13,"Equal indifference",65.729,4,20,5,0.936,"strongly_accept",4
"2571","sub-013",13,"Equal indifference",70.929,4,34,8,0.938,"strongly_accept",4
"2572","sub-013",13,"Equal indifference",77.13,4,36,8,1.562,"strongly_accept",4
"2573","sub-013",13,"Equal indifference",84.931,4,26,9,0.832,"strongly_accept",4
"2574","sub-013",13,"Equal indifference",90.531,4,38,19,1.04,"strongly_accept",4
