"","participant_str","participant_num","condition","onset","duration","gain","loss","RT","participant_response","ordinal_response"
"7984","sub-038",38,"Equal range",320.425,4,11,20,1.039,"strongly_reject",1
"7985","sub-038",38,"Equal range",326.225,4,5,5,0.833,"weakly_reject",2
"7986","sub-038",38,"Equal range",332.426,4,13,15,1.038,"weakly_reject",2
"7987","sub-038",38,"Equal range",342.027,4,11,15,1.041,"weakly_reject",2
"7988","sub-038",38,"Equal range",347.628,4,18,7,1.768,"weakly_accept",3
"7989","sub-038",38,"Equal range",353.128,4,6,20,1.978,"strongly_reject",1
"7990","sub-038",38,"Equal range",361.33,4,6,10,1.353,"weakly_reject",2
"7991","sub-038",38,"Equal range",368.831,4,18,12,1.764,"weakly_accept",3
"7992","sub-038",38,"Equal range",378.733,4,16,14,1.145,"weakly_reject",2
"7993","sub-038",38,"Equal range",388.435,4,12,11,1.351,"weakly_reject",2
"7994","sub-038",38,"Equal range",396.236,4,6,17,1.143,"strongly_reject",1
"7995","sub-038",38,"Equal range",405.027,4,14,20,1.249,"weakly_reject",2
"7996","sub-038",38,"Equal range",411.727,4,20,8,1.144,"strongly_accept",4
"7997","sub-038",38,"Equal range",418.327,4,20,9,1.248,"strongly_accept",4
"7998","sub-038",38,"Equal range",424.427,4,14,9,1.248,"weakly_accept",3
"7999","sub-038",38,"Equal range",433.427,4,16,17,1.351,"weakly_reject",2
"8000","sub-038",38,"Equal range",441.027,4,13,5,2.184,"weakly_accept",3
"8001","sub-038",38,"Equal range",4.081,4,19,16,1.352,"weakly_accept",3
"8002","sub-038",38,"Equal range",10.231,4,12,10,2.182,"weakly_reject",2
"8003","sub-038",38,"Equal range",15.432,4,19,12,1.146,"weakly_accept",3
"8004","sub-038",38,"Equal range",21.433,4,5,19,1.872,"weakly_reject",2
"8005","sub-038",38,"Equal range",31.034,4,10,19,1.666,"weakly_reject",2
"8006","sub-038",38,"Equal range",38.536,4,6,15,1.04,"weakly_reject",2
"8007","sub-038",38,"Equal range",47.527,4,9,6,1.873,"weakly_accept",3
"8008","sub-038",38,"Equal range",55.127,4,6,9,1.248,"weakly_reject",2
"8009","sub-038",38,"Equal range",60.926,4,16,18,1.144,"weakly_reject",2
"8010","sub-038",38,"Equal range",66.627,4,5,17,1.144,"weakly_reject",2
"8011","sub-038",38,"Equal range",72.127,4,16,10,1.665,"weakly_accept",3
"8012","sub-038",38,"Equal range",77.727,4,9,16,1.041,"weakly_reject",2
"8013","sub-038",38,"Equal range",84.627,4,20,12,1.561,"weakly_accept",3
"8014","sub-038",38,"Equal range",90.028,4,8,17,1.974,"weakly_reject",2
"8015","sub-038",38,"Equal range",99.93,4,20,19,1.145,"weakly_reject",2
"8016","sub-038",38,"Equal range",109.232,4,18,16,2.182,"weakly_reject",2
"8017","sub-038",38,"Equal range",115.933,4,7,16,0.934,"weakly_reject",2
"8018","sub-038",38,"Equal range",121.034,4,17,19,2.185,"weakly_reject",2
"8019","sub-038",38,"Equal range",126.035,4,15,7,2.288,"weakly_accept",3
"8020","sub-038",38,"Equal range",132.136,4,19,13,1.872,"weakly_accept",3
"8021","sub-038",38,"Equal range",138.728,4,6,13,2.183,"weakly_reject",2
"8022","sub-038",38,"Equal range",144.628,4,17,12,1.248,"weakly_accept",3
"8023","sub-038",38,"Equal range",150.428,4,9,19,1.248,"strongly_reject",1
"8024","sub-038",38,"Equal range",156.128,4,5,7,1.561,"weakly_reject",2
"8025","sub-038",38,"Equal range",165.028,4,19,6,1.976,"strongly_accept",4
"8026","sub-038",38,"Equal range",172.628,4,7,12,1.768,"weakly_reject",2
"8027","sub-038",38,"Equal range",177.828,4,13,16,1.456,"weakly_reject",2
"8028","sub-038",38,"Equal range",183.029,4,12,5,1.25,"weakly_accept",3
"8029","sub-038",38,"Equal range",190.729,4,19,15,2.182,"weakly_reject",2
"8030","sub-038",38,"Equal range",200.43,4,18,8,2.183,"weakly_accept",3
"8031","sub-038",38,"Equal range",208.232,4,12,12,1.666,"weakly_reject",2
"8032","sub-038",38,"Equal range",215.633,4,12,20,1.455,"weakly_reject",2
"8033","sub-038",38,"Equal range",221.734,4,8,9,1.144,"weakly_reject",2
"8034","sub-038",38,"Equal range",227.235,4,5,20,1.248,"strongly_reject",1
"8035","sub-038",38,"Equal range",234.629,4,15,18,1.144,"weakly_reject",2
"8036","sub-038",38,"Equal range",240.129,4,11,17,1.455,"strongly_reject",1
"8037","sub-038",38,"Equal range",245.129,4,14,15,0.936,"weakly_reject",2
"8038","sub-038",38,"Equal range",250.229,4,16,13,1.561,"weakly_reject",2
"8039","sub-038",38,"Equal range",258.33,4,9,12,0.937,"weakly_reject",2
"8040","sub-038",38,"Equal range",264.43,4,14,6,1.352,"weakly_accept",3
"8041","sub-038",38,"Equal range",271.329,4,13,14,1.145,"weakly_reject",2
"8042","sub-038",38,"Equal range",276.93,4,6,8,0.833,"weakly_reject",2
"8043","sub-038",38,"Equal range",284.33,4,19,8,2.601,"weakly_accept",3
"8044","sub-038",38,"Equal range",289.933,4,11,13,1.352,"weakly_reject",2
"8045","sub-038",38,"Equal range",298.831,4,10,9,1.249,"weakly_reject",2
"8046","sub-038",38,"Equal range",307.233,4,14,11,1.144,"weakly_reject",2
"8047","sub-038",38,"Equal range",314.834,4,14,17,1.452,"weakly_reject",2
"8048","sub-038",38,"Equal range",323.736,4,15,6,1.664,"weakly_accept",3
"8049","sub-038",38,"Equal range",332.83,4,8,14,1.352,"weakly_reject",2
"8050","sub-038",38,"Equal range",339.431,4,8,11,0.937,"weakly_reject",2
"8051","sub-038",38,"Equal range",345.131,4,16,19,1.142,"weakly_reject",2
"8052","sub-038",38,"Equal range",351.331,4,18,6,2.393,"weakly_accept",3
"8053","sub-038",38,"Equal range",359.531,4,17,11,1.353,"weakly_accept",3
"8054","sub-038",38,"Equal range",366.031,4,10,8,1.561,"weakly_reject",2
"8055","sub-038",38,"Equal range",374.031,4,12,6,1.25,"weakly_accept",3
"8056","sub-038",38,"Equal range",381.831,4,11,16,1.039,"weakly_reject",2
"8057","sub-038",38,"Equal range",391.132,4,14,10,1.762,"weakly_accept",3
"8058","sub-038",38,"Equal range",396.532,4,6,7,1.25,"weakly_reject",2
"8059","sub-038",38,"Equal range",402.733,4,13,11,1.143,"weakly_reject",2
"8060","sub-038",38,"Equal range",410.634,4,19,17,2.185,"weakly_reject",2
"8061","sub-038",38,"Equal range",419.736,4,18,18,1.248,"weakly_reject",2
"8062","sub-038",38,"Equal range",428.532,4,8,5,1.977,"weakly_reject",2
"8063","sub-038",38,"Equal range",434.032,4,16,7,1.664,"strongly_accept",4
"8064","sub-038",38,"Equal range",441.032,4,11,14,1.041,"weakly_reject",2
"8065","sub-038",38,"Equal range",4.099,4,13,6,1.767,"weakly_accept",3
"8066","sub-038",38,"Equal range",9.43,4,8,15,1.04,"weakly_reject",2
"8067","sub-038",38,"Equal range",16.43,4,9,5,1.872,"weakly_reject",2
"8068","sub-038",38,"Equal range",25.53,4,8,10,0.937,"weakly_reject",2
"8069","sub-038",38,"Equal range",32.231,4,5,6,1.041,"weakly_reject",2
"8070","sub-038",38,"Equal range",39.631,4,5,10,0.831,"weakly_reject",2
"8071","sub-038",38,"Equal range",44.832,4,7,7,0.83,"weakly_reject",2
"8072","sub-038",38,"Equal range",50.333,4,6,12,0.73,"weakly_reject",2
"8073","sub-038",38,"Equal range",59.235,4,11,9,1.56,"weakly_reject",2
"8074","sub-038",38,"Equal range",65.731,4,20,6,1.456,"strongly_accept",4
"8075","sub-038",38,"Equal range",71.831,4,13,12,1.244,"weakly_reject",2
"8076","sub-038",38,"Equal range",77.031,4,6,19,1.248,"weakly_reject",2
"8077","sub-038",38,"Equal range",82.531,4,17,10,1.456,"weakly_accept",3
"8078","sub-038",38,"Equal range",88.031,4,12,17,1.248,"weakly_reject",2
"8079","sub-038",38,"Equal range",94.231,4,7,13,1.56,"weakly_reject",2
"8080","sub-038",38,"Equal range",102.632,4,8,20,1.662,"strongly_reject",1
"8081","sub-038",38,"Equal range",110.732,4,16,5,1.455,"strongly_accept",4
"8082","sub-038",38,"Equal range",116.432,4,20,11,1.35,"weakly_accept",3
"8083","sub-038",38,"Equal range",125.732,4,12,15,1.142,"weakly_reject",2
"8084","sub-038",38,"Equal range",132.332,4,14,13,1.456,"weakly_reject",2
"8085","sub-038",38,"Equal range",139.232,4,9,9,1.142,"weakly_reject",2
"8086","sub-038",38,"Equal range",146.133,4,10,5,1.874,"weakly_accept",3
"8087","sub-038",38,"Equal range",152.134,4,13,10,1.455,"weakly_reject",2
"8088","sub-038",38,"Equal range",157.235,4,9,8,0.936,"weakly_reject",2
"8089","sub-038",38,"Equal range",163.133,4,10,12,1.353,"weakly_reject",2
"8090","sub-038",38,"Equal range",168.633,4,6,5,0.934,"weakly_reject",2
"8091","sub-038",38,"Equal range",173.633,4,20,7,1.248,"strongly_accept",4
"8092","sub-038",38,"Equal range",181.133,4,13,19,2.288,"weakly_reject",2
"8093","sub-038",38,"Equal range",189.333,4,13,17,0.936,"weakly_reject",2
"8094","sub-038",38,"Equal range",198.633,4,15,5,1.867,"weakly_accept",3
"8095","sub-038",38,"Equal range",206.233,4,10,14,0.935,"weakly_reject",2
"8096","sub-038",38,"Equal range",212.033,4,17,9,1.768,"weakly_accept",3
"8097","sub-038",38,"Equal range",219.935,4,15,20,1.352,"weakly_reject",2
"8098","sub-038",38,"Equal range",225.134,4,13,9,1.664,"weakly_accept",3
"8099","sub-038",38,"Equal range",230.734,4,7,17,1.352,"strongly_reject",1
"8100","sub-038",38,"Equal range",239.534,4,14,14,0.936,"weakly_reject",2
"8101","sub-038",38,"Equal range",244.938,4,5,16,1.872,"strongly_reject",1
"8102","sub-038",38,"Equal range",253.938,4,7,18,1.56,"weakly_reject",2
"8103","sub-038",38,"Equal range",259.537,4,9,7,1.141,"weakly_reject",2
"8104","sub-038",38,"Equal range",267.534,4,9,11,1.04,"weakly_reject",2
"8105","sub-038",38,"Equal range",273.734,4,15,14,1.56,"weakly_reject",2
"8106","sub-038",38,"Equal range",279.534,4,9,15,1.975,"weakly_reject",2
"8107","sub-038",38,"Equal range",287.134,4,19,14,2.184,"weakly_accept",3
"8108","sub-038",38,"Equal range",292.234,4,5,12,1.664,"strongly_reject",1
"8109","sub-038",38,"Equal range",297.937,4,5,13,1.038,"strongly_reject",1
"8110","sub-038",38,"Equal range",304.035,4,17,7,2.29,"strongly_accept",4
"8111","sub-038",38,"Equal range",309.035,4,20,16,2.08,"weakly_accept",3
"8112","sub-038",38,"Equal range",314.735,4,20,17,1.039,"weakly_reject",2
"8113","sub-038",38,"Equal range",320.835,4,13,13,1.039,"weakly_reject",2
"8114","sub-038",38,"Equal range",329.938,4,12,19,1.457,"weakly_reject",2
"8115","sub-038",38,"Equal range",336.536,4,20,13,1.562,"weakly_accept",3
"8116","sub-038",38,"Equal range",345.436,4,17,13,1.146,"weakly_accept",3
"8117","sub-038",38,"Equal range",351.636,4,8,8,1.248,"weakly_reject",2
"8118","sub-038",38,"Equal range",357.237,4,9,18,1.872,"strongly_reject",1
"8119","sub-038",38,"Equal range",365.039,4,16,6,1.662,"strongly_accept",4
"8120","sub-038",38,"Equal range",373.939,4,20,20,1.768,"weakly_reject",2
"8121","sub-038",38,"Equal range",383.536,4,15,10,1.351,"weakly_accept",3
"8122","sub-038",38,"Equal range",391.136,4,12,13,1.456,"weakly_reject",2
"8123","sub-038",38,"Equal range",398.536,4,9,20,1.664,"strongly_reject",1
"8124","sub-038",38,"Equal range",408.436,4,17,18,1.039,"weakly_reject",2
"8125","sub-038",38,"Equal range",415.831,4,19,11,1.247,"weakly_accept",3
"8126","sub-038",38,"Equal range",423.632,4,19,5,1.663,"strongly_accept",4
"8127","sub-038",38,"Equal range",433.337,4,13,20,1.561,"weakly_reject",2
"8128","sub-038",38,"Equal range",441.037,4,17,17,1.039,"strongly_reject",1
"8129","sub-038",38,"Equal range",4.045,4,18,17,1.142,"weakly_reject",2
"8130","sub-038",38,"Equal range",9.829,4,11,10,1.35,"weakly_reject",2
"8131","sub-038",38,"Equal range",15.629,4,11,7,1.456,"weakly_accept",3
"8132","sub-038",38,"Equal range",20.731,4,12,18,1.353,"weakly_reject",2
"8133","sub-038",38,"Equal range",29.632,4,17,5,1.249,"strongly_accept",4
"8134","sub-038",38,"Equal range",39.533,4,7,19,1.457,"strongly_reject",1
"8135","sub-038",38,"Equal range",45.035,4,8,6,1.248,"weakly_reject",2
"8136","sub-038",38,"Equal range",52.536,4,15,12,2.289,"weakly_reject",2
"8137","sub-038",38,"Equal range",58.427,4,9,10,1.248,"weakly_reject",2
"8138","sub-038",38,"Equal range",64.027,4,18,14,1.351,"weakly_reject",2
"8139","sub-038",38,"Equal range",69.027,4,20,14,1.663,"weakly_accept",3
"8140","sub-038",38,"Equal range",74.528,4,10,20,1.455,"strongly_reject",1
"8141","sub-038",38,"Equal range",82.728,4,7,14,1.249,"weakly_reject",2
"8142","sub-038",38,"Equal range",87.927,4,10,15,1.144,"weakly_reject",2
"8143","sub-038",38,"Equal range",96.828,4,7,8,1.144,"weakly_reject",2
"8144","sub-038",38,"Equal range",102.528,4,10,17,1.455,"weakly_reject",2
"8145","sub-038",38,"Equal range",109.129,4,13,18,1.039,"weakly_reject",2
"8146","sub-038",38,"Equal range",116.831,4,15,17,0.832,"weakly_reject",2
"8147","sub-038",38,"Equal range",125.935,4,20,5,1.041,"strongly_accept",4
"8148","sub-038",38,"Equal range",132.133,4,6,18,1.456,"strongly_reject",1
"8149","sub-038",38,"Equal range",139.535,4,17,14,1.036,"weakly_reject",2
"8150","sub-038",38,"Equal range",145.136,4,10,11,1.769,"weakly_reject",2
"8151","sub-038",38,"Equal range",151.828,4,18,10,2.495,"weakly_accept",3
"8152","sub-038",38,"Equal range",157.229,4,17,6,1.665,"weakly_accept",3
"8153","sub-038",38,"Equal range",165.629,4,5,15,1.665,"weakly_reject",2
"8154","sub-038",38,"Equal range",173.729,4,15,19,1.455,"weakly_reject",2
"8155","sub-038",38,"Equal range",179.329,4,8,12,1.354,"weakly_reject",2
"8156","sub-038",38,"Equal range",186.93,4,6,6,0.834,"weakly_reject",2
"8157","sub-038",38,"Equal range",192.429,4,19,19,1.037,"weakly_reject",2
"8158","sub-038",38,"Equal range",198.129,4,14,16,1.039,"weakly_reject",2
"8159","sub-038",38,"Equal range",205.93,4,19,20,0.935,"weakly_reject",2
"8160","sub-038",38,"Equal range",212.031,4,7,20,0.937,"weakly_reject",2
"8161","sub-038",38,"Equal range",218.131,4,7,10,0.934,"weakly_reject",2
"8162","sub-038",38,"Equal range",227.433,4,10,6,2.081,"weakly_accept",3
"8163","sub-038",38,"Equal range",237.035,4,7,6,0.936,"weakly_reject",2
"8164","sub-038",38,"Equal range",242.236,4,10,16,1.143,"weakly_reject",2
"8165","sub-038",38,"Equal range",247.63,4,8,19,1.249,"strongly_reject",1
"8166","sub-038",38,"Equal range",255.43,4,5,9,1.248,"weakly_reject",2
"8167","sub-038",38,"Equal range",264.23,4,20,10,1.456,"weakly_accept",3
"8168","sub-038",38,"Equal range",269.73,4,18,15,1.454,"weakly_reject",2
"8169","sub-038",38,"Equal range",278.631,4,18,11,1.353,"weakly_accept",3
"8170","sub-038",38,"Equal range",284.631,4,6,16,1.145,"weakly_reject",2
"8171","sub-038",38,"Equal range",292.631,4,8,16,1.247,"weakly_reject",2
"8172","sub-038",38,"Equal range",298.331,4,12,7,2.701,"weakly_accept",3
"8173","sub-038",38,"Equal range",303.531,4,16,15,0.936,"weakly_reject",2
"8174","sub-038",38,"Equal range",310.934,4,16,9,1.457,"weakly_accept",3
"8175","sub-038",38,"Equal range",318.832,4,12,14,1.04,"weakly_reject",2
"8176","sub-038",38,"Equal range",323.834,4,15,13,1.353,"weakly_reject",2
"8177","sub-038",38,"Equal range",331.235,4,9,13,1.144,"weakly_reject",2
"8178","sub-038",38,"Equal range",337.336,4,15,16,1.769,"weakly_reject",2
"8179","sub-038",38,"Equal range",343.935,4,16,11,1.249,"weakly_accept",3
"8180","sub-038",38,"Equal range",350.832,4,6,11,1.039,"weakly_reject",2
"8181","sub-038",38,"Equal range",357.332,4,13,7,1.767,"weakly_accept",3
"8182","sub-038",38,"Equal range",366.432,4,16,12,1.353,"weakly_reject",2
"8183","sub-038",38,"Equal range",373.332,4,18,9,1.56,"strongly_accept",4
"8184","sub-038",38,"Equal range",379.532,4,19,7,1.559,"strongly_accept",4
"8185","sub-038",38,"Equal range",385.732,4,14,8,1.142,"weakly_accept",3
"8186","sub-038",38,"Equal range",392.732,4,11,8,1.348,"weakly_reject",2
"8187","sub-038",38,"Equal range",401.732,4,10,10,0.831,"weakly_reject",2
"8188","sub-038",38,"Equal range",411.032,4,11,18,1.352,"weakly_reject",2
"8189","sub-038",38,"Equal range",418.634,4,16,20,1.561,"weakly_reject",2
"8190","sub-038",38,"Equal range",423.734,4,15,8,1.871,"weakly_accept",3
"8191","sub-038",38,"Equal range",433.436,4,18,19,1.04,"weakly_reject",2
"8192","sub-038",38,"Equal range",441.033,4,16,8,1.665,"weakly_accept",3
"8449","sub-040",40,"Equal range",4.062,4,12,16,1.75,"strongly_reject",1
"8450","sub-040",40,"Equal range",9.533,4,9,14,1.443,"strongly_reject",1
"8451","sub-040",40,"Equal range",17.134,4,5,5,1.648,"weakly_accept",3
"8452","sub-040",40,"Equal range",23.635,4,5,14,1.75,"strongly_reject",1
"8453","sub-040",40,"Equal range",29.127,4,19,9,1.031,"strongly_accept",4
"8454","sub-040",40,"Equal range",35.327,4,14,12,1.443,"weakly_reject",2
"8455","sub-040",40,"Equal range",40.927,4,18,7,1.545,"strongly_accept",4
"8456","sub-040",40,"Equal range",46.927,4,13,5,1.235,"weakly_accept",3
"8457","sub-040",40,"Equal range",54.927,4,6,20,1.134,"strongly_reject",1
"8458","sub-040",40,"Equal range",61.127,4,16,14,1.549,"strongly_reject",1
"8459","sub-040",40,"Equal range",68.627,4,20,9,1.235,"strongly_accept",4
"8460","sub-040",40,"Equal range",75.328,4,16,16,1.235,"weakly_reject",2
"8461","sub-040",40,"Equal range",80.529,4,20,18,1.649,"weakly_reject",2
"8462","sub-040",40,"Equal range",85.63,4,7,11,1.957,"strongly_accept",4
"8463","sub-040",40,"Equal range",91.531,4,7,5,1.852,"strongly_accept",4
"8464","sub-040",40,"Equal range",96.632,4,15,15,1.44,"weakly_reject",2
"8465","sub-040",40,"Equal range",104.833,4,11,19,1.546,"weakly_reject",2
"8466","sub-040",40,"Equal range",110.534,4,11,11,1.338,"weakly_reject",2
"8467","sub-040",40,"Equal range",117.935,4,6,14,1.752,"strongly_reject",1
"8468","sub-040",40,"Equal range",122.928,4,14,5,1.546,"strongly_accept",4
"8469","sub-040",40,"Equal range",129.028,4,14,7,1.544,"strongly_accept",4
"8470","sub-040",40,"Equal range",134.528,4,5,18,1.341,"strongly_reject",1
"8471","sub-040",40,"Equal range",141.129,4,6,10,1.134,"strongly_reject",1
"8472","sub-040",40,"Equal range",150.228,4,8,18,1.133,"strongly_reject",1
"8473","sub-040",40,"Equal range",159.329,4,18,5,1.132,"strongly_accept",4
"8474","sub-040",40,"Equal range",168.229,4,15,11,1.441,"weakly_accept",3
"8475","sub-040",40,"Equal range",178.129,4,13,15,1.545,"strongly_reject",1
"8476","sub-040",40,"Equal range",185.531,4,10,13,1.749,"strongly_reject",1
"8477","sub-040",40,"Equal range",193.332,4,11,12,1.542,"strongly_reject",1
"8478","sub-040",40,"Equal range",202.233,4,17,16,2.47,"weakly_reject",2
"8479","sub-040",40,"Equal range",207.634,4,14,19,2.265,"weakly_reject",2
"8480","sub-040",40,"Equal range",215.436,4,18,13,2.263,"weakly_reject",2
"8481","sub-040",40,"Equal range",220.63,4,7,9,1.54,"weakly_reject",2
"8482","sub-040",40,"Equal range",226.43,4,18,20,1.648,"strongly_reject",1
"8483","sub-040",40,"Equal range",234.33,4,20,15,2.265,"strongly_reject",1
"8484","sub-040",40,"Equal range",243.93,4,12,8,1.955,"weakly_accept",3
"8485","sub-040",40,"Equal range",251.33,4,8,7,1.751,"weakly_reject",2
"8486","sub-040",40,"Equal range",259.03,4,11,5,1.749,"strongly_reject",1
"8487","sub-040",40,"Equal range",268.73,4,14,20,1.956,"strongly_reject",1
"8488","sub-040",40,"Equal range",277.13,4,17,15,1.75,"strongly_reject",1
"8489","sub-040",40,"Equal range",285.232,4,14,18,1.338,"strongly_reject",1
"8490","sub-040",40,"Equal range",290.832,4,13,8,2.057,"weakly_accept",3
"8491","sub-040",40,"Equal range",299.734,4,10,18,1.646,"strongly_reject",1
"8492","sub-040",40,"Equal range",305.835,4,19,18,1.441,"weakly_reject",2
"8493","sub-040",40,"Equal range",314.631,4,19,10,2.058,"weakly_accept",3
"8494","sub-040",40,"Equal range",320.431,4,20,8,1.34,"strongly_accept",4
"8495","sub-040",40,"Equal range",328.031,4,5,8,2.059,"weakly_reject",2
"8496","sub-040",40,"Equal range",333.431,4,12,9,2.262,"weakly_reject",2
"8497","sub-040",40,"Equal range",342.432,4,9,17,1.854,"strongly_reject",1
"8498","sub-040",40,"Equal range",347.431,4,14,9,2.161,"weakly_accept",3
"8499","sub-040",40,"Equal range",356.732,4,6,17,1.441,"strongly_reject",1
"8500","sub-040",40,"Equal range",366.032,4,11,20,1.648,"weakly_reject",2
"8501","sub-040",40,"Equal range",372.932,4,17,20,1.854,"weakly_reject",2
"8502","sub-040",40,"Equal range",379.132,4,18,12,2.057,"weakly_accept",3
"8503","sub-040",40,"Equal range",384.732,4,16,17,1.647,"strongly_accept",4
"8504","sub-040",40,"Equal range",390.433,4,11,6,2.266,"weakly_accept",3
"8505","sub-040",40,"Equal range",396.534,4,10,7,1.545,"weakly_accept",3
"8506","sub-040",40,"Equal range",403.135,4,5,11,2.882,"weakly_reject",2
"8507","sub-040",40,"Equal range",408.832,4,8,13,2.265,"weakly_reject",2
"8508","sub-040",40,"Equal range",415.833,4,12,11,1.956,"weakly_reject",2
"8509","sub-040",40,"Equal range",423.433,4,11,15,1.957,"strongly_reject",1
"8510","sub-040",40,"Equal range",428.633,4,7,15,2.472,"strongly_reject",1
"8511","sub-040",40,"Equal range",434.133,4,15,9,1.751,"strongly_accept",4
"8512","sub-040",40,"Equal range",441.033,4,17,8,1.545,"strongly_accept",4
"8513","sub-040",40,"Equal range",4.044,4,10,8,1.752,"weakly_reject",2
"8514","sub-040",40,"Equal range",11.935,4,5,20,1.339,"strongly_reject",1
"8515","sub-040",40,"Equal range",18.135,4,12,10,1.646,"weakly_reject",2
"8516","sub-040",40,"Equal range",26.535,4,12,6,2.371,"weakly_accept",3
"8517","sub-040",40,"Equal range",33.435,4,9,12,1.547,"weakly_reject",2
"8518","sub-040",40,"Equal range",42.336,4,8,9,1.545,"strongly_reject",1
"8519","sub-040",40,"Equal range",51.436,4,6,8,1.543,"strongly_reject",1
"8520","sub-040",40,"Equal range",60.736,4,11,14,2.368,"weakly_reject",2
"8521","sub-040",40,"Equal range",68.438,4,15,6,1.339,"strongly_accept",4
"8522","sub-040",40,"Equal range",73.923,4,16,19,2.575,"weakly_accept",3
"8523","sub-040",40,"Equal range",81.723,4,10,9,2.061,"weakly_reject",2
"8524","sub-040",40,"Equal range",86.924,4,15,18,1.853,"strongly_reject",1
"8525","sub-040",40,"Equal range",94.326,4,5,19,1.133,"strongly_reject",1
"8526","sub-040",40,"Equal range",99.327,4,10,19,1.544,"strongly_reject",1
"8527","sub-040",40,"Equal range",108.128,4,20,19,2.059,"weakly_reject",2
"8528","sub-040",40,"Equal range",113.629,4,18,18,1.337,"weakly_reject",2
"8529","sub-040",40,"Equal range",123.531,4,19,12,1.855,"weakly_accept",3
"8530","sub-040",40,"Equal range",130.232,4,19,17,1.65,"weakly_reject",2
"8531","sub-040",40,"Equal range",138.033,4,6,7,1.647,"weakly_reject",2
"8532","sub-040",40,"Equal range",146.937,4,19,6,1.341,"strongly_accept",4
"8533","sub-040",40,"Equal range",152.037,4,12,5,2.573,"strongly_accept",4
"8534","sub-040",40,"Equal range",160.021,4,19,16,2.264,"weakly_accept",3
"8535","sub-040",40,"Equal range",166.522,4,19,13,1.134,"weakly_accept",3
"8536","sub-040",40,"Equal range",174.123,4,18,8,1.236,"strongly_accept",4
"8537","sub-040",40,"Equal range",179.124,4,19,15,1.649,"weakly_reject",2
"8538","sub-040",40,"Equal range",185.325,4,12,12,1.338,"weakly_reject",2
"8539","sub-040",40,"Equal range",190.927,4,19,8,1.03,"strongly_accept",4
"8540","sub-040",40,"Equal range",197.027,4,8,17,1.648,"strongly_reject",1
"8541","sub-040",40,"Equal range",204.628,4,17,12,1.235,"weakly_reject",2
"8542","sub-040",40,"Equal range",209.829,4,9,16,1.442,"strongly_reject",1
"8543","sub-040",40,"Equal range",216.43,4,17,19,2.164,"weakly_reject",2
"8544","sub-040",40,"Equal range",223.832,4,7,12,1.235,"strongly_reject",1
"8545","sub-040",40,"Equal range",231.433,4,7,16,1.337,"strongly_reject",1
"8546","sub-040",40,"Equal range",237.234,4,16,18,1.443,"strongly_reject",1
"8547","sub-040",40,"Equal range",242.635,4,16,7,1.956,"strongly_accept",4
"8548","sub-040",40,"Equal range",248.139,4,12,20,1.647,"strongly_reject",1
"8549","sub-040",40,"Equal range",254.322,4,8,5,1.543,"weakly_reject",2
"8550","sub-040",40,"Equal range",261.222,4,18,16,1.856,"weakly_reject",2
"8551","sub-040",40,"Equal range",267.123,4,16,13,1.854,"weakly_accept",3
"8552","sub-040",40,"Equal range",273.224,4,11,17,1.545,"strongly_reject",1
"8553","sub-040",40,"Equal range",278.325,4,11,13,1.853,"strongly_reject",1
"8554","sub-040",40,"Equal range",285.826,4,11,16,1.854,"weakly_reject",2
"8555","sub-040",40,"Equal range",295.128,4,6,15,1.238,"strongly_reject",1
"8556","sub-040",40,"Equal range",303.229,4,15,7,1.339,"strongly_accept",4
"8557","sub-040",40,"Equal range",308.932,4,9,6,1.543,"weakly_reject",2
"8558","sub-040",40,"Equal range",314.331,4,20,12,1.75,"weakly_accept",3
"8559","sub-040",40,"Equal range",322.532,4,17,11,1.647,"weakly_accept",3
"8560","sub-040",40,"Equal range",328.033,4,8,14,1.648,"strongly_reject",1
"8561","sub-040",40,"Equal range",334.034,4,14,6,1.442,"strongly_accept",4
"8562","sub-040",40,"Equal range",343.636,4,13,16,1.44,"weakly_reject",2
"8563","sub-040",40,"Equal range",349.723,4,5,17,1.44,"strongly_reject",1
"8564","sub-040",40,"Equal range",357.124,4,18,6,1.133,"strongly_accept",4
"8565","sub-040",40,"Equal range",362.824,4,6,13,1.234,"strongly_reject",1
"8566","sub-040",40,"Equal range",371.824,4,5,7,1.339,"weakly_reject",2
"8567","sub-040",40,"Equal range",377.025,4,14,10,1.339,"weakly_reject",2
"8568","sub-040",40,"Equal range",384.027,4,16,10,1.752,"weakly_accept",3
"8569","sub-040",40,"Equal range",389.627,4,14,17,2.982,"weakly_reject",2
"8570","sub-040",40,"Equal range",395.228,4,14,15,1.957,"weakly_reject",2
"8571","sub-040",40,"Equal range",401.83,4,6,9,2.068,"strongly_reject",1
"8572","sub-040",40,"Equal range",407.631,4,14,11,2.885,"weakly_reject",2
"8573","sub-040",40,"Equal range",417.332,4,9,19,1.442,"strongly_reject",1
"8574","sub-040",40,"Equal range",423.033,4,13,14,2.574,"weakly_reject",2
"8575","sub-040",40,"Equal range",431.936,4,8,11,1.134,"strongly_reject",1
"8576","sub-040",40,"Equal range",441.025,4,13,11,2.37,"weakly_reject",2
"8577","sub-040",40,"Equal range",4.044,4,6,19,1.443,"strongly_reject",1
"8578","sub-040",40,"Equal range",9.627,4,10,12,1.34,"strongly_reject",1
"8579","sub-040",40,"Equal range",19.328,4,16,5,1.236,"strongly_accept",4
